id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
EGIQC43307,105,inicialization,0.7586271150994434,0.021978021978021976,1,6,4,6,0.650721081338418,0.025011687704534828,0.2222222222222222,6,1,4,23,6,7,7
Y7A0Z92M9R,105,crossover,0.66248993573782,0.0525030525030525,1,6,4,6,0.5514652388580539,0.011220196353436185,0.04761904761904767,6,1,5,18,6,6,6
LGKLFCXNML,105,crossover,0.6368415525269796,0.2686202686202686,0.19999999999999996,7,4,7,0.5370392285828772,0.03553062178588125,0.0,7,0,4,19,7,5,5
6Q6G7G9RKY,105,crossover,0.3582180604200408,0.27594627594627597,0.0010526315789473606,43,10,43,0.3538665041869665,0.28821879382889204,0.0780871670702179,43,0,10,10,43,4,5
FOVIOCXLF3,105,mutation,0.4404971150558118,0.12698412698412698,0.0,65,10,65,0.44767540439646114,0.2533894343151005,0.09956709956709964,65,1,10,5,67,6,8
85Y2YT3DOU,105,crossover,0.5318863014367037,0.29059829059829057,0.08391608391608385,7,5,7,0.489678453383652,0.21458625525946703,0.2142857142857143,7,1,6,22,7,6,6
4UTDX2NH1Y,105,mutation,0.6410563000829448,0.24297924297924295,0.025000000000000022,10,4,10,0.552851748392194,0.06054230949041608,0.02083333333333337,10,1,5,24,10,5,6
NP4JU7RI77,105,crossover,0.44218334527386594,0.17948717948717946,0.020833333333333315,41,8,41,0.43254042144622795,0.034829359513791486,0.1578947368421053,41,0,8,15,43,5,4
BTFAT7137W,105,crossover,0.29989648798464674,0.08669108669108666,0.07971014492753625,59,11,59,0.35403611529260903,0.2190275829827022,0.05892857142857144,59,1,11,11,59,2,4
BB85M19TR7,105,mutation,0.6076824711050233,0.002442002442002461,0.3441558441558441,31,7,31,0.521902007830872,0.2501168770453483,0.023809523809523836,31,0,7,9,31,7,6
