id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
4WDHY8DNP4,100,mutation,0.7453278746866255,0.0016434618127693,0.1846153846153846,42,10,42,0.7001139350611267,0.0001990346817933,0.0476190476190476,42,1,10,30,42,9.0,5
9QV8W88F6R,100,crossover,0.6726517138749636,0.0077831870755682,0.1430689399555226,61,11,61,0.649063536897151,0.0048929359274186,0.0191833379007947,61,1,11,27,61,9.0,4
TJYAJNJU7U,100,mutation,0.5728372136978839,0.0408307234332847,0.1184283342556723,62,7,62,0.5346153236318569,0.0150768771458426,0.076536312849162,62,1,7,28,62,8.0,3
136ZBCJERX,100,inicialization,0.7772647643615743,0.0128221030109461,0.0555096462511521,23,5,23,0.7868381667723562,0.0021645021645022,0.0864712956031194,23,0,5,39,504,1.0,10
HLZG7B2880,100,crossover,0.67622761831084,0.012496511519737,0.1069797782126549,69,11,69,0.6474921121114847,0.002247433281916,0.0485124631466095,69,1,11,28,69,9.0,5
VIMO3THYF4,100,crossover,0.3914012315713739,0.0683742131538962,0.0599438108824842,434,16,434,0.3816155108074913,0.0239173342621618,0.1023711438972982,434,1,16,13,434,4.0,5
L8WM01S2LL,100,crossover,0.5048112778095115,0.0344196719278117,0.1006802721088434,201,12,201,0.4890006863281669,0.0096780614021993,0.0976430976430976,201,1,12,28,201,8.0,5
0NM9ALCTIV,100,crossover,0.6242890816296773,0.0314040745449471,0.0689799331103678,102,12,102,0.6019050922985936,0.0004975867044832,0.0995108787316579,102,1,12,29,102,9.0,6
ST77VOMWRW,100,crossover,0.5176172175201984,0.0512806598654221,0.0731638418079095,148,11,148,0.4884143835882587,0.0277072863279759,0.0527777777777778,148,1,11,24,148,8.0,5
8M40BGZPQU,100,crossover,0.6182694847455092,0.0109073149555024,0.1435051546391752,60,9,60,0.5721905750069616,0.0027533130981406,0.097228532485234,60,1,9,23,60,8.0,3
67YL3KDC63,100,crossover,0.3916953116892588,0.0087212006573847,0.1357142857142856,265,14,265,0.408355919885381,0.0052495397322983,0.1073345259391771,265,0,14,21,265,6.0,4
4ERD8KN0RX,100,crossover,0.649799806304804,0.0025039536109646,0.1788043478260869,47,9,47,0.5962412800186359,0.0026372095337612,0.1015625,47,1,9,27,47,8.0,3
MWNEHM445L,100,crossover,0.4653529573185382,0.0696223138701975,0.0754056047197639,25,8,25,0.4493587251379733,0.0362326051981224,0.0370091896407686,25,0,13,21,25,6.0,3
PM70XF11CQ,100,crossover,0.3729619891391776,0.1536481751372135,0.0215012396340941,4,2,4,0.3601805882505089,0.1276724552586621,0.03381914695474,4,0,16,25,4,5.0,3
KVKH8ZXB9C,100,crossover,0.7221632466810336,0.0006201742689695,0.1717647058823529,53,9,53,0.6732373156668944,0.0049924532683153,0.0031796502384737,53,1,9,28,53,9.0,5
9JC0GI9ESO,100,crossover,0.5248195340401162,0.0586607336661601,0.0211426000899684,168,10,168,0.4940116882480767,0.0171252757459654,0.0809854362324759,168,1,10,22,180,8.0,4
7DF5CV1VYS,100,mutation,0.62323222745093,0.0230007132004093,0.0358796296296296,167,10,167,0.615808873273484,0.0060622646829543,0.0438320209973753,167,1,10,19,198,9.0,4
PLNYEM8CAC,100,crossover,0.4363689497843815,0.0931889360910415,0.0509542451676046,32,8,32,0.4167620781532162,0.041614834718283,0.063907745618769,32,0,13,25,32,6.0,3
CKF4CTPQH9,100,crossover,0.7857679935502924,0.0047133244441688,0.057142857142857,26,5,26,0.7784087502591559,0.0041133834237282,0.0047619047619047,26,1,5,33,142,9.0,4
7OS32HCSXU,100,mutation,0.3713926939363399,0.0943672672020837,0.0208866155157715,411,20,411,0.3783157822194972,0.0085419050936292,0.1037575913646215,411,1,20,22,429,4.0,5
B2YY9ZDT2N,100,crossover,0.619068921257021,0.0345824676734162,0.0610724925521349,41,11,41,0.589418848983533,0.0174321208803967,0.0364950316169828,41,1,12,23,41,8.0,4
39QVYOQ772,100,crossover,0.3395537862555027,0.1146237092623027,0.0337950708026008,8,4,8,0.3354104095654391,0.1539533263671195,0.0011667564171602,8,0,14,28,8,5.0,4
