id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
JPLF81U8G5,107,crossover,0.32485094247529067,0.00028206127410047854,0.14311063183177297,1001,28,1001,0.3249956483862768,0.00941540653355518,0.09806174496644293,1001,0,28,11,1001,9,8
L92NYSIV80,107,crossover,0.5852808109790999,1,0.012875536480686733,7,3,7,0.5967157789181095,1,0.013289036544850474,7,0,3,17,121,7,8
5S82HEBOW9,107,crossover,0.35362782824646066,0.0008202044944237222,0.13375796178343946,850,23,850,0.355561539081899,0.004880440803592782,0.10421066389670419,850,0,23,13,850,9,7
TJWF9FC6IJ,107,mutation,0.43883750024016577,0.00031546326708604966,0.09398002719302356,730,17,730,0.42866889199672487,0.011159530985300158,0.17680591431370807,730,1,17,14,733,9,7
Q1Z3Z8OWT6,107,crossover,0.35165439134424525,0.00020041195791348915,0.14395951929158757,689,18,689,0.35649195870500816,0.007887002206641312,0.10341331530922615,689,0,18,10,689,8,7
YIMVWLRNCW,107,mutation,0.3984318845443007,5.9381320863256815e-05,0.12736167341430493,504,18,504,0.4028211487712351,0.0010547886739871587,0.1321904761904762,504,0,18,13,504,9,8
AEA6HXT238,107,crossover,0.47464969427783055,0.0005195865575534885,0.09833971902937422,365,13,365,0.46455512826232803,0.002133187501954901,0.0991579265832998,365,1,13,14,365,9,7
16TG0G6LL8,107,mutation,0.5386283712684214,1,0.013986013986013957,12,4,12,0.5433367459315074,0.0009379486812114634,0.04175824175824183,12,0,4,17,115,8,8
CZDS1KB5WN,107,mutation,0.32517740841935516,0.0023529848392065122,0.1326334924788749,989,28,989,0.32493666770971574,0.009222691174141033,0.09862923896163911,989,0,28,11,989,9,8
P9WQ8GLC44,107,crossover,0.4413347880485061,0.00015958729982000486,0.0927850067974364,702,17,702,0.4349293817941815,0.011737677063542593,0.18399671292430453,702,1,17,16,702,9,8
I4DN68YVUL,107,mutation,0.21580405237979372,0.06423574384382713,0.061241856036466924,769,23,769,0.2177915451960284,0.07137854038799353,0.03745728797906722,769,0,23,7,769,3,6
MYKTF7PUH6,107,crossover,0.34792802341840123,0.006821429234166523,0.1118780815777678,847,25,847,0.3475333051167302,0.006062361075936919,0.1024217084028578,847,0,25,13,847,9,7
XIO020PV8M,107,crossover,0.39160816440901836,8.53606487409321e-05,0.12412998182382418,387,15,387,0.3929737546284374,0.009365159282775991,0.040963626202451864,387,0,15,13,387,8,7
7F4385HOJY,107,crossover,0.3569562621709439,0.00016329863237395797,0.14346588675566452,598,22,598,0.35896785561243194,0.0010584210053687856,0.10272638753651409,598,0,22,12,598,9,7
PH9AGIKO8P,107,crossover,0.49281310452646987,0.0035888585796730313,0.09763839512442862,95,9,95,0.4975713383542,0.0005458586881835212,0.05339539978094199,95,0,9,17,222,9,8
DOSGSAOIA2,107,mutation,0.3382419753660548,2.2267995323718703e-05,0.14107243121841662,845,28,845,0.34480538182165443,0.009094550594844708,0.08612414957017034,845,0,28,14,845,9,8
X0YY5YDBP8,107,crossover,0.5310737935682319,1,0.006802721088435382,14,4,14,0.5298853531285644,0.000745233321797318,0.03868808567603754,14,1,4,18,161,7,8
E3HPWKC1T8,107,mutation,0.44187397414380636,0.0011579357568334905,0.08340110905730125,616,17,616,0.4365134175888308,0.010330754041725398,0.1860125858123569,616,1,17,17,616,9,6
F48HIQETV0,107,crossover,0.38786900770480504,0.01853810610699772,0.012698412698412653,730,24,730,0.3953419103416097,0.0011742520172051407,0.13674863387978142,730,1,24,22,730,9,8
WZOP9291BV,107,mutation,0.21543035879288464,0.07053016385533224,0.043755926471764295,727,26,727,0.21686257036565326,0.07333132209799424,0.03874033246686559,727,0,27,9,727,3,3
XQ9AWMZR4G,107,crossover,0.47449734240561825,0.0006160812039562799,0.07620636907245171,266,13,266,0.4663848281940075,0.0007062866575387513,0.058730158730158744,266,1,13,16,266,9,8
LBNY2C4Y0O,107,crossover,0.39167542347014817,0.00017072129748186074,0.12282293580011949,417,15,417,0.3934848486361814,0.006332969763868192,0.06531477890057047,417,0,15,13,417,8,6
JE8Y03LB6P,107,crossover,0.18704047648660038,0.07448644435784668,0.09006638217164536,235,10,235,0.18610697543263766,0.07618108786306918,0.07336249277038759,235,0,10,15,545,2,4
6CS7M761VV,107,crossover,0.4936050770505448,1,0.01744186046511631,22,5,22,0.49472704690902836,0.00021834347527340849,0.0294638901196278,22,0,5,17,123,8,8
7GGWHENPT3,107,crossover,0.35442571423937996,5.195865575535058e-05,0.13589743589743597,814,23,814,0.3563848188730586,0.003916864006522053,0.1068154256609265,814,0,23,13,814,9,7
O1TXKUTDUN,107,mutation,0.4769651885363587,0.00022639128579116444,0.09579439252336452,387,13,387,0.47216636882365937,0.0038419976208229466,0.13103357123975679,387,1,13,18,502,9,8
DUXFBUDW6Y,107,mutation,0.4429702058341831,5.9381320863256815e-05,0.09713268546136822,666,17,666,0.4348849594320514,0.01614450221420867,0.20459911848042822,666,1,17,15,666,9,8
