id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
ETSEC4IQPU,102,mutation,1.0,1,1,2,1,2,1.0,1,1,2,1,8,19,2,7,7
UXWPYIT6NR,102,mutation,0.8401994186221295,0.000606641123882503,1,24,5,24,0.8377583490490308,1,1,24,1,5,15,29,8,4
8X6PVX39BV,102,mutation,0.759971443744567,1,0.125,5,3,5,0.8741382730271009,1,1,5,0,8,18,5,5,5
3FN14ACPN1,102,mutation,0.510199752123568,0.02661238825031928,0.0047951176983435095,277,16,277,0.5267303921893982,0.04096227770033371,0.017399267399267393,277,0,16,8,277,6,3
IM6RIVGX3X,102,mutation,0.6079458956516417,0.006066411238825037,0.015015015015015065,217,18,217,0.5643796809342843,0.012237570227685547,0.08594164456233422,217,1,18,15,217,8,4
ICLHSNVKJU,102,crossover,0.8209712814901418,1,0.0,8,4,8,0.8971827021855167,1,0.5,8,0,9,18,8,7,5
58JBEB1N43,102,crossover,0.68391587594652,6.385696040868416e-05,0.13636363636363635,85,10,85,0.6571543999013592,0.0029485067376335897,0.1594594594594595,85,1,10,15,85,9,5
QKL4GP8LEL,102,mutation,0.40341161828413796,0.06946040868454662,0.002075063154096002,210,15,210,0.42264513489587485,0.03100156296202425,0.17048491790759834,210,0,15,17,220,2,3
PT9W0DZZMW,102,mutation,0.8869266629878081,0.0015485312899106004,1,10,5,10,0.8375948813491759,0.003480758670215013,0.46666666666666673,10,0,7,20,10,7,4
HU1FYLUT8F,102,crossover,0.5424179509022059,0.06459131545338442,0.0,99,10,99,0.5362566744105262,0.062032695475858574,0.23529411764705885,99,1,10,14,99,6,5
QKTU36VMNQ,102,crossover,0.6145053019428925,0.0011494252873563218,0.18571428571428567,90,9,90,0.6438602338207806,0.025429814556667936,0.05882352941176472,90,0,9,17,90,6,5
VGNVR5HZ2H,102,mutation,0.4172895601435742,0.0212962962962963,0.08805599458116953,211,14,211,0.45597126281784983,0.06089215562032696,0.08975588956401234,211,0,14,14,212,4,4
LWQ56NBQY9,102,crossover,0.7150856208412644,6.385696040868416e-05,0.016666666666666663,113,11,113,0.6354800212320959,0.0012630422844590872,0.125,113,1,11,17,113,9,4
6IPDXJL5N6,102,crossover,0.7129023369654657,0.0003352490421455936,0.2875,38,9,38,0.7305781471842077,0.01189118404933891,0.04807692307692307,38,1,9,25,38,7,7
Q6OUPHJBNU,102,crossover,0.4998952111483831,0.0352330779054917,0.00040322580645163475,283,17,283,0.5219884846198453,0.04260972415832383,0.020664869721473467,283,0,17,8,283,6,3
0VCUTGQTRS,102,crossover,0.6082244421197349,0.008221583652618138,0.002923976608187162,176,16,176,0.5690092503607636,0.012423435981920333,0.1054590570719603,176,1,16,15,176,8,5
1K89CECJ0O,102,mutation,0.42726666312982986,0.06285121328224776,0.08526982907624353,102,10,102,0.3950403025117607,0.08432813754065814,0.06800766283524906,102,0,10,15,102,3,3
S90TVONOT8,102,mutation,0.5444167826727028,0.0007343550446998748,0.08695652173913043,128,9,128,0.5817066191033495,0.04428251594643687,0.04077094143810228,128,0,9,7,128,6,4
QV1TL01END,102,crossover,0.8209712814901418,1,0.0,8,4,8,0.8971827021855167,1,0.5,8,0,8,18,8,7,5
JVT9MPCJ32,102,crossover,0.3863382602734923,0.08205619412515963,0.0017070142768466634,178,12,178,0.3916025316658004,0.028424787732860196,0.14681283905967452,178,0,12,15,178,2,3
K1UZCUTMCB,102,crossover,0.8869266629878081,0.0015485312899106004,1,10,5,10,0.8375948813491759,0.003480758670215013,0.46666666666666673,10,0,7,20,10,7,6
7YVF49SUT4,102,mutation,0.7602991279331944,0.000606641123882503,0.11111111111111116,27,7,27,0.6851707475556157,0.006218054323490896,0.29629629629629634,27,0,7,22,27,7,5
M776HUO17V,102,mutation,0.6218243293921115,0.0005427841634738188,0.17788461538461536,76,9,76,0.6648645298855663,0.019756684830819923,0.1013986013986014,76,0,9,19,76,6,5
1G78YSAUNY,102,crossover,0.4159422509695866,0.020689655172413793,0.0884016973125884,197,14,197,0.45532782233609437,0.05759726270434673,0.09392205548958218,197,0,14,14,197,4,4
3RS10NRRTA,102,crossover,0.41954202485480263,0.055507662835249036,0.0036036036036036223,270,15,270,0.48036897859966643,0.06437291429054198,0.09350649350649351,270,0,15,7,270,4,5
FIKEFFPGGC,102,mutation,0.5943053652573387,0.013138569604086839,0.010765550239234478,231,16,231,0.5434882403070084,0.007358594179022515,0.1653892698668818,231,1,16,14,238,8,4
Q2KE0CHAJE,102,crossover,0.41949688990857026,0.07867177522349936,0.07646356033452811,27,9,27,0.4214514358868412,0.051936805643560166,0.1966966966966967,27,0,11,16,27,3,3
K96TXA63SW,102,mutation,0.5424179509022059,0.06459131545338442,0.0,99,10,99,0.5362566744105262,0.062032695475858574,0.23529411764705885,99,1,10,14,99,6,5
U3PRBLYBLZ,102,mutation,0.41909083320086615,0.08757982120051083,0.0,154,14,154,0.379391051950427,0.0643222236302961,0.13943298969072165,154,0,14,20,154,2,3
HTV02WMSB8,102,crossover,0.7150856208412644,6.385696040868416e-05,0.016666666666666663,113,11,113,0.6354800212320959,0.0012630422844590872,0.125,113,1,11,17,113,9,4
O0U7AXABIZ,102,crossover,0.7026808809340604,0.017848020434227334,1,14,6,14,0.6476052355389165,0.027820724031597178,0.023809523809523836,14,0,8,21,14,7,4
9EZW4MG12A,102,mutation,0.8209712814901418,1,0.0,8,4,8,0.8971827021855167,1,0.5,8,0,9,18,8,7,6
MJU5GVT23U,102,crossover,0.3756160025822267,0.06878991060025541,0.06763285024154586,54,10,54,0.3977041936165261,0.08152747856207493,0.09268292682926826,54,0,10,20,54,2,3
XQKVIGSYET,102,mutation,0.7886037011553078,0.000606641123882503,0.04761904761904767,25,7,25,0.6931004661515578,0.0012757149495205514,0.36231884057971014,25,0,7,21,25,7,5
8QE30JLE9S,102,mutation,0.6065561213382571,0.0011494252873563218,0.19841269841269843,97,9,97,0.6369972805906863,0.02707726101465805,0.06289308176100633,97,0,9,16,97,6,4
A8RE51Y8PN,102,crossover,0.623687930803751,0.009770114942528739,0.00694444444444442,154,14,154,0.5979176753791549,0.015173404300257681,0.11309523809523814,154,1,14,16,154,8,5
WZ8AZOISI6,102,crossover,0.5057445911893879,0.0352330779054917,0.007349938750510376,244,15,244,0.5413195261536878,0.04023148734845605,0.07017543859649122,244,0,15,10,244,5,4
U47QTQ87S1,102,crossover,0.8869266629878081,0.0015485312899106004,1,10,5,10,0.8375948813491759,0.003480758670215013,0.46666666666666673,10,0,8,22,10,7,5
3VE30NIGSG,102,mutation,0.3900496702706421,0.0706736909323116,0.0019055509527755032,200,17,200,0.409359591556943,0.028610653487095017,0.17314573845152895,200,0,17,16,200,2,4
KABBNM7VNY,102,crossover,0.68391587594652,6.385696040868416e-05,0.13636363636363635,85,10,85,0.6571543999013592,0.0029485067376335897,0.1594594594594595,85,1,10,15,85,9,5
LVBOG036CQ,102,crossover,0.41994086940762554,0.016379310344827577,0.09183673469387754,180,14,180,0.4546851410769396,0.0543023697883665,0.09819573537452161,180,0,14,14,180,4,4
ZQYVZMX3Q0,102,crossover,0.7014497405990271,0.0009418901660280974,0.18571428571428572,23,8,23,0.7713666214618973,0.011346259451696025,0.14035087719298245,23,1,10,16,23,7,5
NUVN2RBRJA,102,mutation,0.6001816943087157,0.006066411238825037,0.07541478129713425,114,11,114,0.6174301187196993,0.02945549782452583,0.09427966101694918,114,0,11,25,114,6,5
JKKQ6VC8F5,102,crossover,0.8209712814901418,1,0.0,8,4,8,0.8971827021855167,1,0.5,8,0,8,19,8,7,5
FJO3SMR0BX,102,crossover,0.4159422509695866,0.07927841634738188,0.06334459459459457,32,9,32,0.4271251314238014,0.04332784184514002,0.20808052950910094,32,0,10,21,32,3,3
4ONTKVCKNK,102,mutation,0.5945960816219695,0.015293742017879947,0.001169590643274876,232,16,232,0.5277181956828959,0.011135048367338314,0.12,232,1,16,13,232,8,4
SXOQQJPTZB,102,crossover,0.4211692268651418,0.07895913154533846,0.0022222222222222365,166,14,166,0.3933758433005137,0.06707219194863348,0.12316581071166544,166,0,14,22,194,2,4
UG5FSE6GK5,102,mutation,0.6207635259882718,0.003639846743295018,0.2129032258064516,50,9,50,0.6423732137157067,0.020673340936932367,0.05982905982905978,50,0,9,16,50,6,3
GVPV3CXGO5,102,mutation,0.3706979265093958,0.07956577266922094,0.0659540430482839,52,10,52,0.3968897118188719,0.09141215731001562,0.08853754940711461,52,0,10,23,52,2,3
CDT1H1VPUC,102,crossover,0.47771990571060596,0.0013569604086845488,0.17370892018779344,91,8,91,0.4845526731769034,0.07282135766485025,0.03647058823529409,91,0,8,13,91,4,4
SAYZ5OB7IG,102,crossover,0.8869266629878081,0.0015485312899106004,1,10,5,10,0.8375948813491759,0.003480758670215013,0.46666666666666673,10,0,7,20,10,7,5
P6L2016KZ9,102,crossover,0.7150856208412644,6.385696040868416e-05,0.016666666666666663,113,11,113,0.6354800212320959,0.0012630422844590872,0.125,113,1,11,17,113,9,4
YZ12TQAVFZ,102,crossover,0.5094692517208161,0.0340197956577267,0.007142857142857173,253,16,253,0.5356219849923262,0.04957124149875386,0.07815126050420168,253,0,16,9,253,6,3
O0970Y1YUL,102,crossover,0.4159422509695866,0.020689655172413793,0.0884016973125884,197,14,197,0.45532782233609437,0.05759726270434673,0.09392205548958218,197,0,14,14,197,4,4
RKMPLFD3NY,102,crossover,0.8209712814901418,1,0.0,8,4,8,0.8971827021855167,1,0.5,8,0,8,19,8,7,5
THV0OFJC5D,102,crossover,0.623687930803751,0.009770114942528739,0.00694444444444442,154,14,154,0.5979176753791549,0.015173404300257681,0.11309523809523814,154,1,14,16,154,8,4
G53QBA8LOA,102,mutation,0.7360905043463227,0.013537675606641124,1,16,8,16,0.6773207637948211,0.01793604528365649,0.0625,16,0,8,20,16,7,4
PMDSNKRGLY,102,crossover,0.4159422509695866,0.07927841634738188,0.06334459459459457,32,9,32,0.4271251314238014,0.04332784184514002,0.20808052950910094,32,0,17,19,32,3,4
71HHZ9DMMG,102,mutation,0.40237316948828816,0.08825031928480206,0.0007047216349542196,138,13,138,0.3871484040190426,0.07293118742871627,0.13589249678957993,138,0,13,28,144,2,5
UFT484XHAF,102,mutation,0.550524887501658,0.0066730523627075294,0.07173913043478258,132,9,132,0.5940492945845899,0.04592996240442698,0.022058823529411742,132,0,9,6,132,6,4
H0Z4T8R20P,102,crossover,0.37454690496130616,0.07956577266922094,0.06242690058479533,52,10,52,0.3968897118188719,0.08298905926583025,0.08411650485436892,52,0,10,24,52,2,3
IQKVX9H6C1,102,crossover,0.7150856208412644,6.385696040868416e-05,0.0649350649350649,92,14,92,0.6421877707235792,0.0063912474126642145,0.07264957264957267,92,1,14,19,92,9,6
6JZWRBS9CO,102,crossover,0.4983956431985024,0.0383301404853129,0.01220614828209765,258,17,258,0.52065808539974,0.051218687956743975,0.06613756613756616,258,0,17,9,258,6,4
IGSUQW2M9V,102,crossover,0.40448120720519,0.07343550446998726,0.01661129568106312,145,12,145,0.3883575829595398,0.061027330714315875,0.13358192586093443,145,0,12,19,145,2,3
Q8GKPLTE8E,102,crossover,0.8869266629878081,0.0015485312899106004,1,10,5,10,0.8375948813491759,0.003480758670215013,0.46666666666666673,10,0,7,20,10,7,5
JX0WDX4SR7,102,crossover,0.8209712814901418,1,0.0,8,4,8,0.8971827021855167,1,0.5,8,0,9,18,8,7,5
LZ5MBKKACL,102,crossover,0.42216588386252696,0.02715517241379309,0.0700416088765603,191,15,191,0.4521897633652209,0.06253960207831707,0.05845963501391893,191,0,15,17,191,4,4
111R674866,102,mutation,0.6311773022823728,0.015022349936143039,0.0043956043956044355,155,15,155,0.5931874025200237,0.0056477843957250876,0.13473818646232438,155,1,15,15,155,8,5
H6GK5XVSAM,102,mutation,0.6046186441618673,0.003639846743295018,0.17045454545454547,65,8,65,0.6281506235942531,0.019025894478942252,0.09364548494983277,65,0,8,10,65,6,4
JN2FRLE5NW,102,crossover,0.4159422509695866,0.07927841634738188,0.06334459459459457,32,9,32,0.4271251314238014,0.04332784184514002,0.20808052950910094,32,0,15,19,32,3,4
KM6S6OT581,102,mutation,0.5094692517208161,0.0340197956577267,0.007142857142857173,253,16,253,0.5356219849923262,0.04957124149875386,0.07815126050420168,253,0,16,9,253,6,4
SXTPLUKGMB,102,crossover,0.36364589096516664,0.08757982120051083,0.01270506108202446,144,12,144,0.3784340599431938,0.030431293034258455,0.12991967871485946,144,0,12,15,144,2,3
