id,creation_mode,error,dem_fp,lamb,num_leaves,min_data_in_leaf,max_depth,learning_rate,n_estimators,feature_fraction
JWK9LYS1C7,inicialization,0.21832156327761865,0.018792318792318796,1.0,31,20,-1,0.1,100,1.0
87LY2O6IFD,inicialization,0.25686626892149433,0.010767010767010768,1.0,31,20,-1,0.01,100,1.0
L26O77J504,inicialization,0.2138279475790179,0.02035002035002035,0.6702929740286904,17,5,8,0.14064916757458695,126,0.7728487450079664
1ZIKXNEPS1,inicialization,0.22239689260071815,0.02372812372812373,0.12769131778226184,39,39,16,0.06076001440555299,97,0.7681166568630969
826NZPN8K8,inicialization,0.22505639936917265,0.019062419062419067,0.8370831532330333,24,4,4,0.1000488448096345,181,0.3766023089377408
7YQ0LNU2MK,inicialization,0.24120221333454028,0.014152514152514159,0.2208128013881404,27,7,11,0.05368357406505204,62,0.4502391133303194
JHHJA0RUR2,inicialization,0.21801688919230577,0.016720316720316722,0.41437564598584453,17,9,7,0.15122939869128593,80,0.5187335175928643
3NOQFKY4IA,inicialization,0.21044288392251753,0.019580419580419582,0.2547288706625699,26,9,10,0.1892525915437252,85,0.24292296889194334
EH4HKRKLDM,inicialization,0.2333507566555877,0.019850519850519853,0.6691884692741683,57,7,15,0.08655717046259605,161,0.16699589460988123
V8I33PIAQR,inicialization,0.26229157608889186,0.009224109224109225,0.9002765905584544,11,40,20,0.047291432490139965,63,0.6023544719756011
M2BQ649K4Q,inicialization,0.2205639897009969,0.022699522699522703,0.2729164965395158,56,35,15,0.19224859393651042,133,0.1715040230141433
GHNJELZO0I,inicialization,0.22614472054443202,0.02190772190772191,0.7948867778377369,47,12,7,0.09484638106545898,81,0.7043612709986442
ZGCVW58FD3,inicialization,0.23968855546657852,0.01517741517741518,0.9937547908118829,3,19,20,0.1682764276214715,198,0.5762703981543313
BD4ZD2M2YO,inicialization,0.21569974248028068,0.02217412217412218,0.25412182005101536,13,13,19,0.1407017610188576,187,0.2776737552912117
HMSFH9QS6M,inicialization,0.25080683708645113,0.015440115440115441,0.20675611555868612,3,9,6,0.13920030514291282,173,0.8368964114359971
AN2ZPKZ56A,inicialization,0.2581023392238109,0.012328412328412329,0.8088107372560519,3,36,11,0.18950843423187397,86,0.477820555773683
ZF1F54OXAG,inicialization,0.2125637967365449,0.017497317497317498,0.2942245230925543,21,33,11,0.1306908117045288,159,0.27255783293565333
YPYV8J6AF6,inicialization,0.2178831399177944,0.028116328116328124,0.5291049352521937,51,29,19,0.1868607460325326,107,0.48020483043299833
CB4W8XRSGP,inicialization,0.21714474613025547,0.023987123987123993,0.2697678458382262,13,32,5,0.1883791248335437,107,0.6811355077433611
LP0XKSX8Z3,inicialization,0.21868044776172835,0.02321752321752322,0.3286434922018656,11,34,8,0.17708606641478145,134,0.26185528808828995
HMPA03J7KG,inicialization,0.2161714267211653,0.029426129426129433,0.6119505654730074,38,24,16,0.10071751127647241,184,0.6357382914303304
KNK0MML3VX,inicialization,0.2669635485357379,0.008972508972508973,0.08917227202006162,33,20,5,0.024101412271612672,162,0.7121329843660872
DUYTGV6LPV,inicialization,0.23228036600458157,0.020105820105820106,0.6373045574288215,20,20,8,0.036187532613101286,149,0.656150566456363
FZZWVSR5P7,inicialization,0.22206924824152374,0.018803418803418806,0.6943695130609538,44,17,4,0.18527472763022645,112,0.40417373061143314
9BHNO8L2KX,inicialization,0.22144692507530417,0.03251933251933252,0.7665696525844957,45,20,12,0.18266683055369262,169,0.8023637429791662
CR0HNG302Y,inicialization,0.22576298132656225,0.021134421134421134,0.07024026128237615,31,30,16,0.04613144100615695,122,0.8315265250020265
G4PT5A6ZLP,inicialization,0.2754220998222905,0.01547341547341547,0.94120682211492,15,3,15,0.02517658522204009,149,0.22287253010066788
BOMVL71ZR5,inicialization,0.22535760134964822,0.020623820623820628,0.7234553383262393,19,5,16,0.054141375355968115,125,0.4595761775268804
77BGZ5LF1L,inicialization,0.21937309497734192,0.024505124505124508,0.2412206633565408,52,39,6,0.1606730316132765,58,0.7604133041694072
HUJBNZKO1H,inicialization,0.21518988778922987,0.018015318015318013,0.7471419942977718,50,11,13,0.14945733897010594,89,0.22083390464484717
M2QXWQOUYM,inicialization,0.21535790437113456,0.023195323195323192,0.9929947675928217,46,17,12,0.09302283367796771,156,0.5701627041923069
20MHPTZG51,inicialization,0.21553809546218405,0.025271025271025274,0.6011257893091675,40,10,12,0.1518031381534775,116,0.4683466255039931
1N2OX6EV87,inicialization,0.22926169994513135,0.018289118289118292,0.9570036847195242,42,3,9,0.03412079221498502,131,0.7779555937335695
UTSOWU933Y,inicialization,0.3089099230597462,0.014696414696414695,0.0391316217390304,2,6,18,0.15111169600880836,84,0.9009441938916684
5SKHZYG65Y,inicialization,0.21545901168542458,0.026580826580826583,0.4481639842237376,49,15,9,0.07377822790089236,136,0.5314046129638414
QVM5MDMXWT,inicialization,0.21609657730285603,0.021389721389721394,0.355347756027076,10,32,19,0.17380166880800624,115,0.9267047302851884
OYLAQFWWDF,inicialization,0.24719552283326607,0.014922114922114926,0.3448392926709366,3,23,12,0.15034126788636054,178,0.809905193336538
SLHXL7RO96,inicialization,0.23165368094717798,0.02011322011322011,0.9761979493563449,16,25,15,0.1589486188729414,117,0.10886610318461569
9WCPTBAK3I,inicialization,0.21157457853458717,0.019299219299219295,0.6908703820920478,54,8,18,0.19780115605108267,146,0.19337385553074654
J64N70EW1N,inicialization,0.2140489799481674,0.02449402449402449,0.8428203459410606,48,33,19,0.06615432417116407,135,0.6139349227331934
IQK8MJRHZX,inicialization,0.23655107254935803,0.013101713101713104,0.6055923904062913,15,16,18,0.03962691125494793,131,0.5611266946771748
41SV96E7C4,inicialization,0.21580845973164375,0.022932622932622937,0.05649123537901524,39,32,15,0.18761047290230393,142,0.38850335467098174
TCCE4KCZ2O,inicialization,0.5502742007731476,0.0028379028379028376,0.027359851039719274,7,13,14,0.02202049624723665,70,0.1579494841201664
DDR2YZZ0DS,inicialization,0.28956404684299275,0.012354312354312353,0.9749769683700037,8,18,4,0.030052643709866475,136,0.268220969328433
G29C5B2I48,inicialization,0.23874635695872037,0.01518111518111518,0.43539127009764167,3,21,11,0.1726794496579107,198,0.5740563757998735
GYYDLVI1VS,inicialization,0.2563226745673661,0.014415214415214418,0.27267603977914934,48,38,19,0.024644160850892098,75,0.5026603963224577
H79PDIKUY9,inicialization,0.22910690090173502,0.02218152218152218,0.07315119775291501,55,15,7,0.08257540097197098,74,0.9904030743204368
08Z956RCO7,inicialization,0.22159784826515072,0.016724016724016723,0.6751366815172503,21,21,4,0.09154004064944096,190,0.7271323229745479
KL7UXTA5HR,inicialization,0.21342182749366734,0.019554519554519548,0.4235655196359801,47,12,11,0.15755371517825073,178,0.34579898522696717
7W42YH1L5W,inicialization,0.6929481181777589,1.0,0.019860468940023135,21,4,14,0.013988502728012931,162,0.10464560372530111
INBCE5FKHT,inicialization,0.2553827419349186,0.012861212861212858,0.46208510556159443,54,25,3,0.05122176485502728,175,0.24010067970677035
SCL4KKKB9R,inicialization,0.2560709645160113,0.008965108965108964,0.38943549219984286,17,29,15,0.012726254329746682,151,0.5703284096887249
VE14YDKG6Z,inicialization,0.21599146378152412,0.02735042735042735,0.8550662017644743,60,34,11,0.09520152574412576,154,0.4214996596199533
BZHMPP6O8M,inicialization,0.2196052716104432,0.023987123987123993,0.8844506067038769,9,13,11,0.16974894993246292,198,0.1924254496623824
V05T8LM0GQ,inicialization,0.24753955908991498,0.014663114663114665,0.5130070248303731,6,15,2,0.09144388481776106,198,0.788336769832992
2JKRA2MQG8,inicialization,0.2192160348335792,0.016709216709216705,0.9596012368434522,14,5,18,0.12080595939486503,198,0.5956879656460323
ORV4V3BDY1,inicialization,0.29912962471958626,0.01339031339031339,0.42858856669664147,5,6,7,0.015484072523677592,180,0.5541477532395837
PSF1Z1GR7X,inicialization,0.2299919268014179,0.01673511673511674,0.9357202782932924,55,35,10,0.029227347752338546,141,0.5708882156981394
ABX2IYIGAF,inicialization,0.21739329585573608,0.021637621637621632,0.4051348543993363,25,5,17,0.16225715542023497,174,0.6808032025091404
6MQLBH1R7Z,inicialization,0.24522785438641426,0.019343619343619344,0.11698458830305047,51,36,20,0.027652463000254257,196,0.19294679310309348
S5L332Q68O,inicialization,0.22059519038028874,0.014648314648314648,0.7631038800645756,47,27,18,0.06192184970834068,100,0.4599819123402713
QLLAFKX7RC,inicialization,0.2624741961503405,0.012328412328412329,0.9345027058240776,3,11,4,0.15523713561135682,118,0.8092515685378429
OYNFWXYS1A,inicialization,0.22759902269161747,0.020094720094720096,0.12828416933485587,22,35,14,0.09591349825789168,69,0.40644420535466674
47T56BVBYX,inicialization,0.2132575760905494,0.019843119843119844,0.008855157175807649,30,15,18,0.19279190488228526,157,0.12750464138371867
ZM59ZEQ0B0,inicialization,0.23486202418513746,0.014659414659414664,0.2742006967228722,29,25,3,0.08981027408395667,173,0.9991016953697905
8I1LA9E96Z,inicialization,0.21252240335010109,0.025526325526325527,0.7137521744333708,26,35,12,0.1572106341529697,114,0.476838828996508
VGLEKE05H8,inicialization,0.33073634227319015,0.012354312354312353,0.6196624646047376,3,7,20,0.014370819717534728,171,0.9944176864659585
6JIA6PEEYR,inicialization,0.23221043346704529,0.01646871646871647,0.17130348508716886,43,7,14,0.020649714088827747,196,0.7146448542271119
OK4QJHRHB5,inicialization,0.33872366626982364,0.014463314463314463,0.8374183601934366,35,35,14,0.0190547286979278,192,0.16782865200292685
SV94ID3PWI,inicialization,0.22928232315889252,0.01491101491101491,0.38506494737702457,20,32,6,0.0590707220757646,142,0.46075620277461515
I5WWATCX7J,inicialization,0.21731187215511194,0.026836126836126836,0.8497617953120684,61,15,9,0.0861340349217873,170,0.6910612468421891
J3QDFYVT27,inicialization,0.23474466552379936,0.016206016206016208,0.5663963421944718,41,11,9,0.06922304792161575,54,0.6458317681314316
ZG4CVYL6SF,inicialization,0.2606580501773613,0.012332112332112337,0.7385836523649822,5,9,15,0.10509177511933988,84,0.6662746889262421
TGK1AO42GU,inicialization,0.2172520732459835,0.027861027861027857,0.6749215431211684,54,16,19,0.12367698038122835,117,0.5962623664210017
WM9MXO2WA2,inicialization,0.21910543616439404,0.02372812372812373,0.7267712054744515,55,34,18,0.18122167046144863,68,0.2832585259648759
N3GLU9LGVZ,inicialization,0.21035030347666994,0.018537018537018536,0.021799727760423604,54,7,16,0.19453033211309206,79,0.36240611179806237
VQ77JZDFLL,inicialization,0.2166262836163675,0.023717023717023722,0.6606366355141023,36,30,15,0.14541363646838323,54,0.6966082847352543
N3HU62LETS,inicialization,0.23815742563305498,0.015958115958115963,0.28650030176647145,4,20,16,0.1274293963445095,190,0.9230000864037629
LVCOFEW5QN,inicialization,0.20900290030719537,0.018529618529618527,0.36163508131688227,39,29,19,0.10561944372095743,182,0.23069264324672298
ITK2VSR5YT,inicialization,0.21328904564227436,0.0327931327931328,0.8163443829635265,62,24,5,0.19235867386572233,199,0.7033080483798004
VU2JDQ62ZG,inicialization,0.23156655203392473,0.013623413623413627,0.170743270706891,18,21,14,0.06858945255363165,103,0.32367058735072574
VW659CMWIS,inicialization,0.21662740566143468,0.033041033041033036,0.763605939243705,36,21,18,0.18715652541163935,189,0.9850920679702188
UW5X2QZNQS,inicialization,0.3849641990617365,0.015255115255115255,0.014831536027780867,57,25,19,0.05951586063122974,53,0.1442734049851472
4VJF1OBO1F,inicialization,0.21745170152051718,0.019828319828319826,0.745576168072116,18,38,11,0.12027337729976895,99,0.6742449866087767
AKOF0TYLW1,inicialization,0.32257782707540883,0.009250009250009246,0.36241292717567286,31,14,2,0.03023166284468675,116,0.5084474658542587
HJABSQHVDR,inicialization,0.28525666162490415,0.016513116513116516,0.4103316475479801,19,15,14,0.04471475413551086,76,0.18295776921140627
ISRVPYQU58,inicialization,0.21391786260789558,0.02216672216672217,0.28906068533446994,14,21,20,0.09841890536900837,165,0.9084971028715849
S8CHWPEMIX,inicialization,0.21650539267496116,0.026062826062826068,0.5819086596210863,37,23,16,0.08580593000280243,104,0.418077217095001
GTQQJP01QJ,inicialization,0.22594947441439983,0.01646871646871647,0.7344260645657107,33,33,19,0.17160847540218063,128,0.15111992977599756
DMWN5M88BL,inicialization,0.3445212067624934,0.006944906944906945,0.3065288624429623,55,37,4,0.010763597054505658,192,0.1857811299718246
AYY4MCLBXG,inicialization,0.22044511903846997,0.01803011803011803,0.694694138575802,8,27,16,0.10803027761690642,112,0.9341420469691132
PB3MU3JNX4,inicialization,0.2979631083905615,0.011055611055611054,0.7267975358938352,4,12,9,0.1009788087036247,58,0.3193440615507535
HJD8QTFR7L,inicialization,0.2187842353724373,0.019314019314019312,0.5385628036425034,35,16,18,0.05014303194524467,140,0.9201436990683762
FLG5L6DXEJ,inicialization,0.2333117759091884,0.012850112850112852,0.35041901515680507,37,3,5,0.06775501745038093,104,0.5760548903127567
JDCGSSZT1S,inicialization,0.2169441671506782,0.0219003219003219,0.3743127030683766,37,32,7,0.0961325822023526,176,0.6952912122543968
