id,seed,creation_mode,error_val,dem_fpr_val,error_tst,dem_fpr_tst,lamb,num_leaves,min_data_in_leaf,max_depth,learning_rate,n_estimators,feature_fraction
LVCOFEW5QN,102,inicialization,0.20900290030719537,0.018529618529618527,0.21368744059452927,0.034224321246752336,0.36163508131688227,39,29,19,0.10561944372095743,182,0.23069264324672298
TCCE4KCZ2O,102,inicialization,0.5502742007731476,0.0028379028379028376,0.5394763970112277,0.003488897708653042,0.027359851039719274,7,13,14,0.02202049624723665,70,0.1579494841201664
7W42YH1L5W,102,inicialization,0.6929481181777589,1,0.6954596586796924,0.0012743699703294939,0.019860468940023135,21,4,14,0.013988502728012931,162,0.10464560372530111
SJTYE5KM8L,102,inicialization,0.22348874974250021,0.036419136419136425,0.21233157968825123,0.038268983104333514,0.04104759542323355,58,12,12,0.19146015270884342,120,0.8781698131296294
2THD6T0Q2W,102,inicialization,0.3980948859664577,0.011111111111111113,0.38297779694275114,0.003021198970904103,0.2669166488413607,21,17,11,0.017013843546291145,165,0.13428469109322805
UW5X2QZNQS,102,inicialization,0.3849641990617365,0.015255115255115255,0.37429411338361385,0.00936369368549184,0.014831536027780867,57,25,19,0.05951586063122974,53,0.1442734049851472
DT3IP4XPBN,102,inicialization,0.3602278087966515,0.012913012913012913,0.3544306060805865,0.009484882798623563,0.461950042366744,59,17,18,0.02527758973071005,55,0.20968467159973916
DMWN5M88BL,102,inicialization,0.3445212067624934,0.006944906944906945,0.3288424597321292,0.005620120328293572,0.3065288624429623,55,37,4,0.010763597054505658,192,0.1857811299718246
VMRELZW72F,102,inicialization,0.3579897552888902,0.010067710067710067,0.3501881612942449,0.008929118649695431,0.38188885656303084,38,23,9,0.010099836639673817,146,0.20122202040887177
THBB8LS38U,102,mutation,0.3931107282967393,0.013697413697413698,0.38773671868252346,0.007562914703293944,0.022428378425364732,40,22,17,0.04503865481123184,64,0.14088608588960827
OK4QJHRHB5,102,inicialization,0.33872366626982364,0.014463314463314463,0.33579516499168616,0.00932204112615033,0.8374183601934366,35,35,14,0.0190547286979278,192,0.16782865200292685
ND1ZVV2KVL,102,crossover,0.3268452417089438,0.012354312354312353,0.32185783634050735,0.006740177483538813,0.9581091525653145,41,26,2,0.018572608333979567,118,0.7193310624305008
SIQ8KZZ3KD,102,crossover,0.3325352089368837,0.010570910570910572,0.3238252619703079,0.007329065334419474,0.3628465257850828,7,15,8,0.025496236006300948,97,0.18934079634993173
AKOF0TYLW1,102,inicialization,0.32257782707540883,0.009250009250009246,0.3097724519495293,0.0019854386619452477,0.36241292717567286,31,14,2,0.03023166284468675,116,0.5084474658542587
07J3MU4BDO,102,mutation,0.3158173356039081,0.010804010804010805,0.3018179125186583,0.0035230131382089427,0.4292142304392924,27,22,2,0.048696994977804886,96,0.5815668000262662
Y1TJHZ2WFX,102,mutation,0.31167882974716443,0.015995115995115994,0.31141470437731933,0.007579972418071894,0.63949029362464,8,16,10,0.026576903950802176,109,0.26565043023647633
8G7XNLSF93,102,crossover,0.3431155852216061,0.019384319384319386,0.3442981389296491,0.01676753528120535,0.4173466664502084,22,17,10,0.04791748452818159,81,0.1760255953341226
VGLEKE05H8,102,inicialization,0.33073634227319015,0.012354312354312353,0.32714770172719465,0.006355783864472886,0.6196624646047376,3,7,20,0.014370819717534728,171,0.9944176864659585
HJABSQHVDR,102,inicialization,0.28525666162490415,0.016513116513116516,0.29062611318575593,0.020277259269529148,0.4103316475479801,19,15,14,0.04471475413551086,76,0.18295776921140627
UTSOWU933Y,102,inicialization,0.3089099230597462,0.014696414696414695,0.300253800988592,0.002875415013208822,0.0391316217390304,2,6,18,0.15111169600880836,84,0.9009441938916684
8UPGN8CT2P,102,crossover,0.3063087470475224,0.01703111703111703,0.30706879241915563,0.00964395590620399,0.38123759256873757,10,8,13,0.026561867500952477,107,0.30048745917390646
UWZU1KJ0OA,102,crossover,0.302862964480479,0.014959114959114957,0.3058395602404361,0.010291554031204117,0.36046772172253655,11,8,15,0.03052552580404565,90,0.30353872223301387
PY7NHV8PWD,102,crossover,0.3195034784751435,0.010286010286010283,0.3075380187876897,0.0027542259000770952,0.4774227408271784,35,8,2,0.03261793075936447,133,0.6184249433954251
FL1SDZCNSY,102,crossover,0.2646356057463771,0.009479409479409479,0.2601231061546725,0.010279256608922337,0.7016763616676541,9,14,3,0.04842428933252377,161,0.6407031666566203
00IGFZE9FI,102,crossover,0.3187268717865469,0.012613312613312614,0.3154298048291472,0.006740177483538813,0.8138001066676085,44,25,2,0.019828427447835008,143,0.8005406104588246
