id,seed,creation_mode,error_val,dem_fpr_val,error_tst,dem_fpr_tst,lamb,num_leaves,min_data_in_leaf,max_depth,learning_rate,n_estimators,feature_fraction
ADLO067LOJ,101,crossover,0.20851660870295297,0.028880547162153027,0.2072896667480738,0.023972577627436813,0.4325104003067164,19,14,11,0.1407259243501427,156,0.6231757009816683
1LQN25NIGF,101,inicialization,0.4066212959922466,0.008814012221796287,0.4020471436330234,0.003449230875100613,0.4149191521154034,43,35,17,0.012207626310042376,76,0.21556899362243537
3QD3TFLBX4,101,inicialization,0.5236931136514195,1,0.5150383145028397,0.002084204101961859,0.8544689265679719,5,38,3,0.020772789150763905,50,0.21292078822847316
0QD4424OC0,101,crossover,0.22005377266526405,0.04053015141948722,0.21808726796315314,0.030543884200604783,0.7222711316029695,59,21,10,0.14849811609677868,100,0.9571130215444892
8Z9T1YEZBO,101,inicialization,0.3303310764282208,0.016954359934155633,0.3342821645684233,0.013116666356433306,0.7051311201601755,30,24,10,0.021566376763078196,151,0.1511495581908807
3O580VNRC0,101,inicialization,0.39221956928531354,0.010322710668139896,0.37468286360192893,0.007311918206693257,0.029313997770444966,2,11,10,0.03767548155854503,135,0.7555697200326827
ISWXZZDO7E,101,inicialization,0.3104858768743678,0.01340669887478296,0.30319878633939124,0.00960708099177656,0.21614750585053966,42,8,4,0.014518545232734454,179,0.282160915501652
H8ZG400A5Z,101,inicialization,0.3025488753190816,0.020189499853428643,0.31075457902903814,0.013053491563626885,0.39158668975325084,52,7,10,0.01785004955401305,68,0.30773507479544115
74DN24QPHA,101,inicialization,0.2959184747388375,0.012676660766229954,0.2910132414548968,0.011804661284399942,0.2648036517099013,4,13,11,0.04957298427067973,112,0.5435078411494102
PHLG91ZJLT,101,crossover,0.28873496100423246,0.009925629129366134,0.27940301054191985,0.009288386724494169,0.22702109853086241,8,35,8,0.02391945588544175,105,0.40219573356595106
SB134F9YPR,101,crossover,0.305675588855713,0.012960995106771601,0.3051242046888353,0.006611354879322046,0.46902054092980067,42,24,2,0.044785741665516826,114,0.6739820756267313
GR9HMP469N,101,crossover,0.29225736597659435,0.017476872730962635,0.2879682693563165,0.007509903494863378,0.7182849521923579,22,32,4,0.013687807712549557,97,0.8235299455542839
PPTXGE5SRL,101,crossover,0.28552613762182066,0.01111158872077029,0.27421506026366727,0.008118524936275247,0.23134176774086876,9,37,9,0.02503169250643345,124,0.4960494814670673
YIL2FZAKFD,101,crossover,0.26924658244158006,0.015048579949038271,0.25611797150294324,0.011517554413520759,0.73865559352401,11,13,11,0.04019342911334621,86,0.5169529782033326
YVNJBWL02Q,101,crossover,0.29545723556374737,0.012676660766229954,0.28543914170646345,0.010858731574253787,0.12672256428283163,6,21,11,0.03450452637633665,128,0.43969650545740746
7FX7262B6H,101,inicialization,0.29155932111156957,0.016708430108011818,0.28726710549302337,0.006340041706644463,0.22063611756807577,10,39,8,0.01612176615770351,94,0.6288411515752153
21M0BKXUFW,101,crossover,0.27238209862639484,0.012136178884704717,0.26057215980372794,0.008840522568348635,0.9179464566319557,36,23,2,0.0964033083946171,132,0.6595775330993529
RJTCY0DL6Z,101,crossover,0.27859491449286755,0.010599293638803076,0.26691284436047324,0.009833833373099614,0.9792564812777256,40,21,3,0.06725176371877953,95,0.6534924025426758
8I28W9FSBA,101,mutation,0.28051364686312763,0.01565565314451936,0.27269718355191297,0.010555831005172996,0.3158595445920413,5,29,11,0.08144060124957689,70,0.2619022227270667
TTFXSHX1OX,101,mutation,0.3078730630967579,0.009185373305973348,0.30541413493690983,0.007573078287669802,0.5023511653757179,19,27,3,0.029714486490417098,97,0.8053112060209313
U9S5PG8NAA,101,crossover,0.256675369501945,0.018340093467427335,0.2448622799792125,0.011725692793391918,0.39632805848474817,20,21,7,0.03293765550083862,99,0.5129690615367858
NV2EQMKF28,101,inicialization,0.2650863714506999,0.015817022571989088,0.261719073765195,0.008345277317598293,1,31,20,-1,0.01,100,1.0
WJ4ZOGTXIY,101,inicialization,0.30928893966359494,0.010817036665388864,0.307541439234859,0.0038869419395451063,0.7502544619194755,36,14,3,0.016277546588583994,160,0.8690307265152107
OXI3CQUFYM,101,crossover,0.24779172513557302,0.020266308882224277,0.24514132445239523,0.017704171623349627,0.26457995810296814,22,9,11,0.07465830082731237,68,0.25202387960913225
GE6JUFDJKM,101,crossover,0.25842358086520545,0.016841612735923515,0.24879483525878887,0.007799830668992855,0.3061943383135751,6,9,13,0.12990066203314016,59,0.6342746038378012
X7PUVMP1BD,101,inicialization,0.281538855317066,0.021157716418247006,0.27497146489441193,0.020699897735804145,0.8121569282364047,10,34,11,0.04341989166433567,141,0.17761763675031397
7VN0BIMVE3,101,inicialization,0.26762334745563054,0.011908218143279137,0.2587644369108877,0.008455833205009533,0.1644968351975027,45,14,11,0.010704628751945033,72,0.4821558601330921
VB2TBDG9GH,101,inicialization,0.27745455513143535,0.01264847396667193,0.26604600441252035,0.011372590826456024,0.6034955777755004,3,4,12,0.08812697024709928,143,0.6413806799604644
L25V8UP4A9,101,crossover,0.26664985259381835,0.012487104539202203,0.25436384043399685,0.011549141809923967,0.5072134726850503,27,27,4,0.04100217123111618,136,0.4883767721172287
YWXHBA94QR,101,inicialization,0.28510551664517625,0.019175127404334004,0.2730878915126621,0.012157763251335836,0.5562117611316333,3,23,16,0.19466624709405211,63,0.1735036923264473
LC297MROD3,101,crossover,0.26877942813303,0.01712594707646515,0.2548648000813838,0.01351996972122431,0.6322013389148733,35,19,4,0.04783650008852355,116,0.48413040173222366
RNT5XG39LN,101,mutation,0.24916971362555862,0.022855971091618375,0.24521405602645518,0.018104654684890344,0.7565125732978792,22,17,11,0.041604217985523446,116,0.3102350295561204
2KI9ZJPGUI,101,inicialization,0.26235125282132254,0.016357504453514332,0.2559925593755248,0.011132865050181656,0.2501664068085877,43,3,11,0.011390650468204805,72,0.7355971992282805
WALDSE3S8R,101,crossover,0.2092950226261503,0.037105455273186455,0.20742523072225905,0.029036714143651575,0.43351959887416425,28,15,14,0.14979039778651343,161,0.8258994858293143
XEPUSLD2LR,101,inicialization,0.282567979131062,0.010343146097819472,0.2752888551928615,0.010426661116309875,0.6005407204798883,50,34,4,0.022987870826526254,181,0.9735053313108145
NO2N2BPQGW,101,inicialization,0.2838770480562336,0.02304552731864613,0.27802455430851103,0.020491759355932983,0.9530544313148994,11,33,9,0.03700923731572948,166,0.17160817055880298
O6ES6W4MKL,101,inicialization,0.2560709645160113,0.022722788463706678,0.24793751934402208,0.01956162334398844,0.12896867132056478,24,4,8,0.07875469217082223,69,0.2294446164776891
4DMMARWXTI,101,crossover,0.3082670774040076,0.01056088912440526,0.30677462568862224,0.007219976320733908,0.8832568012130677,34,22,2,0.04095679663509828,122,0.5777870633900181
CO1VLLSGSI,101,inicialization,0.27550206724614024,0.017031168962951267,0.26706400684812015,0.009978796960164342,0.9715709914342896,5,12,14,0.08157458636735104,84,0.30167147536695715
3R3VR1K9GJ,101,mutation,0.27667884148128996,0.01414695469817575,0.2647519323017422,0.006163490723176512,0.2859232612649692,23,34,12,0.013504907720915182,85,0.4130876663363054
XY7XD38GST,101,inicialization,0.24703227011731743,0.02390874805511083,0.23484991992207915,0.017335275958212132,0.6522645253186637,50,6,7,0.04000164652845012,105,0.3901205930433963
LFN5ZWT0LO,101,inicialization,0.27431751127084525,0.016357504453514332,0.2660477731297274,0.01159652290452879,0.5340962353280861,16,30,4,0.027221111189213172,178,0.36083084282671885
NFYGQKQJTJ,101,crossover,0.2636712337426742,0.021252494531760886,0.25718640797002534,0.01916114028244773,0.5555293307217443,14,23,12,0.04520119574412282,121,0.1811270647898855
95ICK08IF9,101,inicialization,0.2620809091569162,0.012458917739644165,0.25276949365142665,0.010139554245430685,0.5803631288496771,4,12,12,0.19547577009546235,60,0.860239465187711
WUJUP0R7SN,101,crossover,0.2611232420585007,0.015466096917491602,0.24840115524796447,0.009947209563761134,0.09016980958485762,6,13,12,0.054622681393452666,139,0.3801660994657676
6XZCSCYON9,101,mutation,0.27325279963756477,0.014659249780142963,0.2640099564539079,0.008086937539872031,0.34963200841851,30,37,13,0.014824484746830704,77,0.4313224788613453
JWSEP7XF4B,101,inicialization,0.27421092945301584,0.015304727490021874,0.2631828472633845,0.008440039506807925,0.22478580196039133,4,37,8,0.10330256317568384,93,0.9505492881033081
EQJTYGSIY7,101,inicialization,0.26695515492222166,0.013160769048639144,0.2554505132901559,0.013857277989958589,0.40352009485102647,41,19,2,0.0770350866715357,168,0.875207930285559
LYO2W5Z2H5,101,mutation,0.2544324995255044,0.014953801835524388,0.2432476108077758,0.012255345743795755,0.4112522713856787,8,15,10,0.06781939180083697,88,0.4538053907842869
7O1DBTXMPV,101,inicialization,0.2732060349130633,0.011434327575709745,0.26174323727855486,0.012719003598142889,0.7820715693445376,6,28,7,0.06845171706635768,91,0.41192192521892323
9ZVXY42N12,101,crossover,0.2509146847415322,0.022277084695695313,0.24747461426705908,0.015988863186525273,0.720192119974293,22,28,12,0.04861819793835287,125,0.18353294909770523
5LUIHTJ999,101,inicialization,0.2103625479628497,0.033936906667869304,0.20842011118874526,0.022209888096007636,0.5456804366321963,47,20,6,0.17828093721488028,177,0.5895101863126156
ZGEOLC579S,101,inicialization,0.2830199048583444,0.01686979953548154,0.27614038347915926,0.009609901295026847,0.2377267487036554,7,33,9,0.032829382234171686,135,0.2694040634578031
3VI0BN763N,101,crossover,0.21161359942349234,0.025711998556835862,0.21626047042852137,0.01701658169092974,0.34711380048361107,38,24,13,0.12343866272267398,124,0.27187563695637124
PXPZ4C5PLU,101,inicialization,0.23955215039761057,0.021964563555595645,0.2299533217771491,0.015348654348710189,0.5298877241582161,48,16,3,0.19011480370317219,75,0.6054210087278447
4WUZWMS8S4,101,mutation,0.24642792049319262,0.019782200599815093,0.2355018024104435,0.016581690929735528,0.5125818497911996,23,33,8,0.037483653879164025,102,0.4462163897628094
YXWGDS8A4W,101,mutation,0.276310122212843,0.022115715268225585,0.27199882078429627,0.01664486572254195,0.6487357965042373,46,27,9,0.024640539565079677,102,0.28553768438017046
BKBSASY90H,101,crossover,0.2836010351786332,0.010950219293300562,0.2737296980084154,0.01101948885952013,0.6273190763640124,39,19,4,0.03993623299285688,99,0.6791268481887839
XZK9VBQXBS,101,inicialization,0.2636854591989469,0.017192538390421,0.24906190161283026,0.012286933140198963,0.11268013853489944,11,6,14,0.0673333967989063,58,0.5447607280680526
744SYL19JE,101,inicialization,0.2551941896618377,0.025417446501454437,0.24363152174270197,0.011069690257375232,0.20149000765369074,3,33,11,0.15686434606269667,148,0.5272807337120274
B0ERAZWETI,101,crossover,0.259097129068788,0.018890793063792363,0.256769802114747,0.02140610166967593,0.4840454931609852,28,16,11,0.059757476234740564,63,0.27577945974936935
D514503HV0,101,crossover,0.2724320320039346,0.013673064130606358,0.2631627852697479,0.013857277989958589,0.5672205154614004,3,15,14,0.1949288272831965,61,0.35825828009342914
ZLJZGOD2XG,101,crossover,0.2645033379369047,0.01565565314451936,0.2528226229651259,0.010763969385044155,0.6551876083102065,11,36,9,0.026621110651135333,142,0.4268942037944263
N2J59VLU6G,101,crossover,0.23610793994583845,0.026252480438361106,0.2334449999528403,0.024644373861655106,0.6284035424445227,18,35,10,0.11817788203330153,123,0.15834954185191324
FUN55MTRMT,101,inicialization,0.2502855153040945,0.013834433558076079,0.24390252429193715,0.014595069320233585,0.9274349593034541,48,33,13,0.03499525547128876,61,0.8175933354865441
YUJHYENT25,101,crossover,0.2367606429755552,0.026091111010891378,0.23003582232204844,0.02310561640829869,0.3543406425022212,27,24,15,0.18295057124472924,62,0.15981804505981909
9Z9JQQ42ER,101,crossover,0.2757411122736386,0.014981988635082419,0.2657376851401153,0.010410867418108267,0.5185029405727687,10,36,8,0.02650989282229765,118,0.37355511833959193
6B3NL44Y76,101,mutation,0.20967900251375815,0.02433648273840395,0.21188599381294393,0.02321899259896021,0.6602716392461324,30,26,14,0.12126423414330748,133,0.4962286127777158
KL9LV85S31,101,crossover,0.24987283946735195,0.021413863959230617,0.24628392560229984,0.02222286149095895,0.6272629155254129,35,22,16,0.05052385147325612,117,0.19154863752590873
QC46JTKVOF,101,inicialization,0.2530591194155881,0.016680243308453788,0.23990889195996012,0.011646724302383893,0.579616395403342,25,15,10,0.023873201762620644,91,0.7825270351598379
C59LZH4VG3,101,inicialization,0.24496771635204007,0.022182306582181434,0.23855876078226967,0.015796518504855722,0.6165794158422001,62,37,9,0.049117317949199706,64,0.44320472542062184
WDR2HSTC6E,101,mutation,0.23894555979950927,0.02506652084695695,0.23143418345268763,0.015925688393718843,0.636107518636533,42,25,9,0.02741387273827849,127,0.8548505810487901
WULPQ2VYQ7,101,crossover,0.25514167499307017,0.021319085845716734,0.24846456258302063,0.01364913961008743,0.2867700928453163,10,29,6,0.04102419908647498,121,0.4046743611097801
023BQ127NI,101,inicialization,0.2535585323877305,0.017866202899857943,0.24154869699990356,0.012063001062126204,0.17687045001869317,39,29,3,0.14940868802518326,67,0.6827871916760536
8U8NMBJVM3,101,crossover,0.21224675098228518,0.024526038965431714,0.20947249810289237,0.02249699496688682,0.5067779269670329,22,20,15,0.0930809515106545,165,0.5004563821419536
E4VN0MAZ3B,101,crossover,0.2596553255531626,0.019715609285859245,0.2496425271038143,0.016036244281130083,0.3991645157766364,19,11,8,0.030810959075069713,108,0.35474716345429413
D2LM9AN33R,101,inicialization,0.2494252574368201,0.021992750355153676,0.24343954192364758,0.012832379788804409,0.6637757574108893,52,37,9,0.012863689696680603,165,0.7880806499774325
H6AVEM4ZA6,101,crossover,0.24429009002160407,0.019659235686743187,0.2313732706542465,0.014355343543959224,0.38684892907100143,9,9,13,0.13290850486122852,59,0.7707255894179624
68WO4QI0DP,101,crossover,0.23992905790653773,0.02080679076374952,0.23065020459495322,0.01382569059355538,0.2946531924770653,24,15,10,0.06943142165065092,62,0.6165549938672654
J5DCRHF2V7,101,inicialization,0.2587903199501814,0.016936390849437398,0.2531316100492558,0.014595069320233585,0.7300337707442038,11,29,9,0.06038414181183934,86,0.29509914055334974
XDI45MLRFW,101,mutation,0.25979899768678716,0.016746834622409633,0.2448221317976178,0.009723277485688374,0.56935437451991,4,20,12,0.19521318990631797,62,0.6754848774207292
OEX6BKUH1I,101,crossover,0.26026721405349595,0.012553695853158048,0.24570033376619982,0.009754864882091582,0.18298272424365675,7,24,12,0.0466417669647918,154,0.4651830367766778
31YDQLE65E,101,inicialization,0.22292910266948984,0.02842462567930187,0.22185898303095608,0.019227135378504435,0.9328083949457461,50,7,7,0.06278246628756884,172,0.210388546101729
VYED99W3DM,101,inicialization,0.2645228578944233,0.023329861659187767,0.2536741041089756,0.023471691770185897,0.2786705097486406,51,5,18,0.05750346182706046,81,0.2009733779128715
UKIC8CKMMV,101,crossover,0.21424341308573647,0.03140361805759127,0.21214873420125935,0.023635269358702526,0.9281000114423855,37,26,13,0.09129519164278156,122,0.32996051766911816
4DOXUO3QRU,101,inicialization,0.21774866440859875,0.03813004543712088,0.21280086198552706,0.0317137459888237,0.4523348985234703,45,39,16,0.16639404826687068,128,0.5791402266219062
3OAVNZPSJL,101,crossover,0.2424923996449393,0.018473276095339032,0.2336854590390811,0.012832379788804409,0.28045300830264264,21,18,8,0.0432965247874184,95,0.7079215439421729
RLE07CZUZ4,101,inicialization,0.2525253493098417,0.010827254380228656,0.24734702589168767,0.011038102860972017,0.193661954663511,59,3,11,0.010726606921793171,78,0.8639685473849666
30E8PE9HVL,101,mutation,0.25408430205678856,0.015209949376507992,0.24012025953178606,0.01188645007865826,0.5450507122383392,35,11,3,0.10341526624788597,94,0.4310019986011091
4GLBVOPW1H,101,inicialization,0.22682330709847498,0.027656183056351046,0.2317558264115519,0.022944859123032346,0.689415196178261,31,13,14,0.1472026394691662,59,0.24332762143368003
Z2KJZWH8FP,101,inicialization,0.21716168168947203,0.039923078224006134,0.21293599187031187,0.02975871177572497,0.27150095706945365,37,21,6,0.18623986195315906,187,0.763741967483279
