id,seed,creation_mode,error_val,dem_fpr_val,error_tst,dem_fpr_tst,lamb,num_leaves,min_data_in_leaf,max_depth,learning_rate,n_estimators,feature_fraction
HG67W6VIWC,109,crossover,0.20486169780061547,0.02460987840200069,0.20640053820321547,0.03500122741441679,0.516048227061216,18,21,14,0.1486219888014286,180,0.6387125271219567
42GRWBKP6B,109,inicialization,0.37544077107049834,0.0033203044699350835,0.3679389810498027,0.01142375440595458,0.09932504348423532,28,20,3,0.011380224028025866,190,0.22583725256118553
PFOHQUPEAV,109,inicialization,0.5362901836589152,1,0.5268343052139461,1,0.48984689842218876,7,6,12,0.01847745850915506,176,0.10367122386406286
UDJ0N8BORO,109,inicialization,0.21779042582298835,0.03960689409759881,0.21064383718656543,0.04193403458066429,0.26772619009090304,57,12,14,0.14244816213450132,157,0.29758944143862914
ZFR8RMNHAF,109,inicialization,0.3284263440269729,0.014361167465552906,0.3092353580364793,0.01488182083454917,0.3554632696874168,4,32,19,0.01083701492880114,66,0.9711068486913893
B6FLOS5H18,109,mutation,0.3095405124835331,0.0068213684701505795,0.297307798546095,0.010257479122375533,0.5663857225607524,5,21,8,0.023093077428141512,98,0.8009352440702684
8532VR3B6N,109,crossover,0.31545182862274135,0.006051545529426945,0.30038808068184253,0.009697037067915387,0.9744452189031809,23,20,2,0.028911345682720427,113,0.45456630026114286
2BVPNAN48V,109,inicialization,0.29737864866478936,0.008950077762041066,0.28821324769919643,0.00975632350012274,0.050545878002033695,23,22,4,0.015020449184157255,170,0.3878294877873012
VU0IA1FHGK,109,inicialization,0.31457994892890706,0.007945976292855959,0.3018822617062652,0.012197257076159908,0.4910991404235381,5,5,19,0.023858840536770547,73,0.750323957011795
H8HOQCOHJD,109,inicialization,0.2847259593749226,0.005794937882519065,0.27744925649237884,0.009121773405403398,0.9724474218929547,7,3,6,0.03430625206880741,95,0.49467034092868345
MOO9BXA5QU,109,crossover,0.295055927118418,0.008950077762041066,0.2980062238407941,0.01789153361957564,0.5159452729980141,16,12,9,0.030539625919098617,102,0.20136323834793227
F4MPV4ZTV2,109,inicialization,0.2714591883287879,0.012384154406917352,0.2810284094139711,0.022301888365500854,0.09677504811848003,24,13,6,0.029724758128939176,133,0.18894393227887674
0XFCZR1E8F,109,inicialization,0.28895309684321724,0.009130837292321475,0.28479036440701155,0.011231073501280678,0.782176685036101,2,39,18,0.09474715204432155,141,0.9931436986217719
OC4FGT6I3A,109,crossover,0.2750019185987852,0.011576407407879984,0.27700370797173457,0.02053163255380938,0.2504563749046294,19,16,14,0.029687543562759496,103,0.2956841339518297
D5QGTLCK93,109,mutation,0.2613078649787993,0.013470838171308997,0.2644773350244365,0.01705781816665972,0.7694989119019893,20,9,6,0.04128222084561549,76,0.38847723134503354
WQE0PRBVVH,109,crossover,0.2584339510867901,0.01528942081811055,0.25972377845275874,0.022006382554967324,0.4156462035269085,9,20,9,0.0428942320176747,115,0.2766785219358938
Q469BN10TU,109,crossover,0.27038902082555816,0.019984206579079816,0.2756404385986554,0.02745702891603096,0.5339104381415558,18,16,8,0.07781033505830605,78,0.14748451688283182
4BQ2J752Y9,109,mutation,0.29206693829354147,0.019448662166817652,0.2949707898231887,0.026918819273648573,0.685757819514985,32,24,7,0.06208184500958368,82,0.17511846258866418
K5C3G01CFF,109,inicialization,0.29717144719813926,0.004511899647979677,0.286722967703507,0.008362165992746674,0.5426536907671746,20,32,3,0.020444980543554606,198,0.9063161173805215
EMYZXZPT7Q,109,inicialization,0.28134163704592496,0.006564760823242699,0.2739414081533855,0.00912918420942932,0.43772400982293913,9,24,9,0.063582327110786,53,0.7397909773860618
SJYO3CL7OM,109,crossover,0.27934076827473064,0.012701015230585363,0.2829950064598561,0.014741941908559944,0.6577797174060304,13,22,7,0.03075677755259817,103,0.3147964398856441
L7SI5R8O6R,109,inicialization,0.28368554155194825,0.005183545353629436,0.27903185133405606,0.009697037067915387,0.7365877106811991,12,7,5,0.028784454764039916,87,0.8438891588741163
DB0DP6TTCW,109,inicialization,0.2682563703569073,0.010036761526432715,0.2704097192330963,0.01957285978295608,0.8458035414822435,26,34,18,0.021059955771438862,107,0.34698419897695926
LFQLBP9I9T,109,crossover,0.2517173225853214,0.009032660057247607,0.2527344259362294,0.015648839051231815,0.9765290896320475,23,20,5,0.035725346004724684,114,0.7934251738896534
