id,seed,creation_mode,error_val,dem_fpr_val,error_tst,dem_fpr_tst,lamb,num_leaves,min_data_in_leaf,max_depth,learning_rate,n_estimators,feature_fraction
5NUOEUPPPX,103,inicialization,0.35501790580785086,0.012189335073254641,0.33328998939859766,0.013855133971754693,0.20462130483547447,30,28,13,0.02723805984054998,117,0.10745263221633394
0K6OW0CVG1,103,inicialization,0.33064015257600887,0.012026570519067106,0.3212521411223439,0.011210536975236988,0.12084150857498832,6,11,15,0.01506952420444964,131,0.26868198367447543
CR5XYL62ZS,103,crossover,0.21092114830142228,0.042801428656165,0.20230277400964225,0.028446137732153223,0.7337664159742069,28,29,10,0.18812431141205582,136,0.6642234560752922
QWZV39K9ZJ,103,mutation,0.3114001082659382,0.017320831885752695,0.3007068505610958,0.007829125556200425,0.82713249407575,25,15,2,0.05493817718501024,75,0.7612978738789606
X32KRYOZXQ,103,inicialization,0.3333878150214882,0.016259861201732013,0.3144008118278183,0.014582690982298318,0.06989208630851718,60,18,4,0.034030418894672794,117,0.1700474202978451
SPJXU5U6SH,103,inicialization,0.304633405619525,0.014522058304311108,0.28955464181916346,0.008022586573805376,0.806085939518677,14,31,2,0.04808350309884308,96,0.48311035346898545
8TSOLZL0RP,103,crossover,0.30612687541499983,0.017816186917260526,0.2910115445457542,0.00796704210195396,0.8106170057789711,5,23,12,0.029968285273559696,96,0.7995584490327748
HT7SXD3HQN,103,inicialization,0.28054394608312716,0.01247743892621999,0.2708161093750616,0.007561605242793576,0.05840618131300657,14,17,12,0.01733142958011954,68,0.7176530901298726
GD5FUIOHVV,103,inicialization,0.3010651113723408,0.01633365250720966,0.2841253049531929,0.009358298873089574,0.8104706304108666,3,22,6,0.03964306534994042,184,0.7841606950894121
DR5BIL7GPU,103,inicialization,0.27954603524064525,0.019509503190326488,0.2643042072425589,0.006428611373089574,0.2907579493268825,42,14,4,0.022755894165059666,195,0.7872192823012366
43GCDIOIL8,103,crossover,0.28588349364527765,0.018474306502955888,0.2702865664718984,0.00878717323224995,0.22260598950670885,8,12,14,0.029060176241893984,112,0.5274297931137245
BE4CRFNAGQ,103,inicialization,0.2791421948432151,0.020333918014681995,0.25981019645764314,0.012241699313213388,0.48602148160213043,4,39,13,0.07494052288578895,109,0.5098641481260763
7G6ZQE5LU3,103,crossover,0.2868954312744292,0.01866284505379351,0.27136202053924763,0.01015065776745986,0.7636069027737603,13,30,2,0.08286439277019686,112,0.4000630093449869
4XHT3PGR15,103,inicialization,0.29056934929431577,0.016074853335367005,0.2763568072114254,0.007414431285064811,0.6621480022146401,33,30,4,0.041873107625501525,75,0.7391348039490175
LS8QTRKMN7,103,mutation,0.296199492756932,0.015298455819839053,0.28364331553986255,0.008980634249854902,0.7135098240031975,11,30,2,0.08035160886300934,102,0.27215096818906676
ZYJJ4U6QA1,103,inicialization,0.21452142681686615,0.04176623196879439,0.20249316622454527,0.028455395144128454,0.6702349545394646,24,27,6,0.198004414924671,140,0.9066467935588828
80OL4VI0IS,103,inicialization,0.29152048086431215,0.012288900375382376,0.2815760264983217,0.00832619190123815,0.810798734853397,8,25,18,0.026028805384127135,65,0.8161143600555764
KKD13GKGWY,103,crossover,0.2990460305606383,0.02244879801377814,0.2706056098098609,0.01741054695057071,0.09420629962713203,15,10,8,0.02776453154177192,103,0.25944133684635046
Y9AG5PP9BA,103,crossover,0.2834635730997741,0.018825609607981044,0.2685386784701289,0.017207828520990523,0.36048789176251084,35,24,14,0.025840614369460703,128,0.2393450196720589
IOBCOGI7SL,103,inicialization,0.2737388923170566,0.015841828160174445,0.25402905644705054,0.005193785971657962,1,31,20,-1,0.01,100,1.0
TQKROH248U,103,inicialization,0.2972659011288512,0.017439109815585288,0.28265413506297776,0.00801332916183014,0.08849299861942617,5,7,7,0.056213987959997415,71,0.4046080787522678
