id,creation_mode,error,dem_fp,lamb,num_leaves,min_data_in_leaf,max_depth,learning_rate,n_estimators,feature_fraction
ZVA8LKZ5O9,inicialization,0.23979838128579978,0.02241403570125912,0.8235388559541205,52,4,3,0.13602823140759232,166,0.11702696745364773
LHF9YXJFA2,inicialization,0.23128996329829854,0.017303512613743632,0.41525665329697703,51,5,19,0.09372006422458858,98,0.6522785524424491
L033QVHLMI,inicialization,0.2241943794691006,0.027156057424738977,0.6624276212350139,28,18,9,0.18444938847214126,152,0.7325435012805742
LPVR1WPJOG,inicialization,0.23911608051324407,0.015320299063275679,0.7159633330656624,45,9,5,0.05372627604441991,159,0.5192545625410216
DISRK8ARE1,inicialization,0.2202934567127217,0.013081969183859982,0.8771671701836723,35,27,5,0.19903784143199524,150,0.34353119989700065
IQJ6UWUA6V,inicialization,0.5435161538168622,1.0,0.4978433886543665,2,39,15,0.023568878643389995,132,0.8388667928599459
K0WXF80G2K,inicialization,0.5241965773503586,1.0,0.1418315762832777,5,40,12,0.021726226584469106,82,0.14847748616693865
D2R3UNTFAQ,inicialization,0.26429920411455865,0.01543368409836357,0.07703216529633028,24,8,5,0.028036039360666107,181,0.4155973680000331
52KJE5YJK7,inicialization,0.23666488570685473,0.01715836610798354,0.8531492547096311,13,39,5,0.1602634959875265,53,0.8562574984307233
OTIX6ZLR9H,inicialization,0.22489200545083732,0.025232951603715206,0.48573849755272935,45,34,16,0.1522281654342958,193,0.5436221273868312
E38T1WIC3M,inicialization,0.23140533127543816,0.013942602582719843,0.4942264213494719,8,7,17,0.1386661987190098,123,0.6084169118430492
VSGG9S7P0B,inicialization,0.22754108947846308,0.013970948841491818,0.14116787361431382,27,27,11,0.07059106494969236,176,0.3020044940398239
5HK2ESLVCA,inicialization,0.2771095273138777,0.013910841112047635,0.542495550329009,58,36,19,0.08915277654957637,52,0.20854767440383287
7L1O033PX9,inicialization,0.2540282025631131,0.010896916610087987,0.7786886660609136,4,6,18,0.12940018527143685,137,0.7258573643934253
LRSPR8LL54,inicialization,0.2271859925319758,0.018309292518363593,0.6709240181235873,20,27,4,0.1458722434896122,174,0.90763000626585
4XPACASIFZ,inicialization,0.2234149788298021,0.01618434767403578,0.1777235026342039,21,31,6,0.16607204808868783,169,0.761004086836352
9GVNCRJGSV,inicialization,0.22909765146841576,0.012593252360935989,0.8188604740301209,52,36,15,0.08162482007763851,154,0.3142515252250348
CW1GA91VA6,inicialization,0.23749289002105423,0.016152586203363573,0.7261043219510225,25,34,17,0.061143907724121906,78,0.4986503523536807
DROFQN09VD,inicialization,0.24944228187327866,0.01586570840374362,0.3474769042466729,9,29,10,0.140817650819173,51,0.7712402033402951
654HQF282A,inicialization,0.22751385581936856,0.023710108617399278,0.15078869086364244,59,27,14,0.08376939313229313,187,0.8782057213044142
226WXQUK8N,inicialization,0.23414952243861076,0.016871488308363575,0.25777099035294093,23,21,8,0.1453252441479167,83,0.30096688185514614
06HE6RN70F,inicialization,0.27889906425486766,0.013280392995263783,0.002609550202832156,56,38,2,0.11559494534565913,101,0.9108948051155017
WY8IS1IHUA,inicialization,0.2208618572842016,0.017505351637047674,0.9634040204772703,32,38,8,0.19489642792903097,123,0.4589031669335175
BC2F26VGYS,inicialization,0.24867256503162505,0.016411117744211556,0.5343295277404247,11,36,9,0.11799074251872811,53,0.7674908435172134
ZT6A72EPW1,inicialization,0.22500227385521732,0.019917174280995438,0.8603010240440023,39,22,6,0.1586626781411401,109,0.9006053138793008
F35SM25TLU,inicialization,0.23094244350576942,0.014863343711023894,0.7897749472171652,58,30,11,0.16404801284647483,72,0.7150437030234971
M9GJDCPP71,inicialization,0.280820104267974,0.016984873343451466,0.7806988557883339,3,17,5,0.06650073312287097,191,0.9891904725833395
EL81QPOCDZ,inicialization,0.30141246542585565,0.01123707171535165,0.5176870381523826,17,39,5,0.03237877251497708,109,0.26037230764619
CR9VBJGJSV,inicialization,0.2265794151804309,0.01919827217599543,0.32416088031598933,13,28,17,0.08265861941713312,169,0.6931331442180548
992JRS2RQ8,inicialization,0.2234687833318033,0.011530779938772079,0.51449366883841,17,9,9,0.15359197945973857,124,0.8485389484291407
SELLLGAEOB,inicialization,0.23801037030460126,0.017703775448451475,0.2580869308292929,32,34,14,0.040908297773021546,142,0.5813840630609909
SW1U8EM9GI,inicialization,0.22734650336758921,0.023391469347107112,0.11809174356827046,29,11,17,0.0691976543080574,185,0.7906290890261524
F62VLSQQHY,inicialization,0.25034490521339214,0.012561490890263777,0.7631529310538167,46,21,5,0.09338475356351054,70,0.3681213003054774
RT6RFLSFK5,inicialization,0.24379064199543632,0.016899834567135556,0.5874072785446325,9,31,6,0.09759310435008495,93,0.9139317606398819
FDMJHF3MGS,inicialization,0.24507035239905905,0.017186712366755508,0.4764226725661943,7,17,9,0.17109808218623107,65,0.35858176845604284
W2VBP1GUTM,inicialization,0.2293173223514977,0.01710167359043959,0.6295747989625432,8,12,10,0.18527510796556737,199,0.1538914976078169
7UE4EOM1ML,inicialization,0.2954311681173498,0.012533144631491806,0.969842968024181,13,15,5,0.014790456680543481,129,0.97833800040783
XLPXHOMJKE,inicialization,0.23323776545507646,0.01790561447175551,0.7956874998659493,47,19,15,0.19794762206772223,54,0.3069620252207648
D1MGAGT2OE,inicialization,0.2765764980422557,0.013337085512807729,0.7355653562055453,36,29,6,0.027091090785548756,120,0.9798795515721548
7RT0GCQOC7,inicialization,0.29397324662645974,0.013854148594503696,0.6243676827920701,51,27,2,0.054388995103343545,172,0.7370444203946365
0RBZJ6QKTR,inicialization,0.2681328600137367,0.019340003469855288,0.8849222748824945,37,16,20,0.019230112105178776,51,0.7013329737870775
3BBRDCMT0N,inicialization,0.22781139777929793,0.007022358709268477,0.13564221039300461,37,28,12,0.1507590477518737,116,0.317411046070149
L2SJNHQQGJ,inicialization,0.22122898416420456,0.020490929880235348,0.590881090396095,14,18,10,0.1365865199415154,176,0.6664906901296701
JUKVRKCD7T,inicialization,0.22521097855126582,0.01336884698347994,0.574591952898778,19,14,4,0.17600108788765098,187,0.9157963882016744
TEBA4HWRYP,inicialization,0.2898087172144176,0.01075177010432789,0.9908792978452927,13,9,18,0.015044677598483179,105,0.48397870454347625
TIIMNJMIYB,inicialization,0.23330931321438475,0.015291952804503704,0.4414589180603038,9,16,17,0.12940438812774432,89,0.9401296632395579
5I7JUNGWCQ,inicialization,0.2278702387862933,0.018451023812223452,0.3412135744790995,9,12,18,0.07608758718131492,139,0.48794537284063777
0TZ03635Z3,inicialization,0.22851437748884973,0.019488565187515627,0.8583599064332559,46,8,10,0.1698987471729284,197,0.2826248856485089
PZ0117ALBX,inicialization,0.2605561484182356,0.01494496727543957,0.8493210829186951,20,22,12,0.12066199963958578,51,0.2960994721826309
MP59YBQW3Y,inicialization,0.25159473172570745,0.02060431491532324,0.35876230360773165,19,38,15,0.11968243731728775,92,0.1436911938058821
XBNGVIJMC9,inicialization,0.234990654463478,0.018451023812223452,0.03150804449106637,25,40,12,0.043229267403103795,136,0.8195215815763324
4MXCTGS589,inicialization,0.3012780110636072,0.013595617053655713,0.5073754238275402,3,15,6,0.1261687516272615,70,0.9938615889501711
TNNR25P4JI,inicialization,0.22984296707172613,0.010755185316228127,0.17189946502806164,52,22,8,0.08614384757178321,183,0.1865147040093072
3B1HYA3A3T,inicialization,0.22202713265637375,0.013340500724707965,0.03249411859150253,42,26,12,0.09487096038629161,175,0.6641352771139012
LMR05RHKRJ,inicialization,0.27906480668622935,0.012533144631491806,0.8213294070445969,25,32,3,0.07322904910776677,97,0.8059429249419419
1M8BEBGKJ2,inicialization,0.2242954144195246,0.016729757014503722,0.01899948074779878,58,26,6,0.1190895216850221,191,0.5296350691343337
06DF7Z9QTT,inicialization,0.22999947824289824,0.01805076097751561,0.28525323587580154,61,14,10,0.10441509569747214,155,0.2549767463184898
4OOB37DOSU,inicialization,0.22471805830643576,0.015809015886199672,0.45256485447344286,36,19,17,0.06336699221924012,187,0.5001234411400258
MJO9W6UR38,inicialization,0.22668406776754035,0.01173261896207612,0.00923520092312391,32,35,7,0.18436980904704356,131,0.22626982726088457
2O7KB021LR,inicialization,0.22705934673502526,0.02132321702032324,0.8849175653957712,39,26,9,0.05888398993829053,121,0.9796887025008943
L5X1XYCUD3,inicialization,0.2220736109604834,0.02457074201625914,0.8021918836091282,31,24,18,0.1462349746658349,189,0.7794290659152695
HUSQ1DFEB8,inicialization,0.22798093257517626,0.022215611889855318,0.17573495159053953,15,14,16,0.19713075569436744,140,0.9661368413895592
UTRPV0J7JB,inicialization,0.2699852408508424,0.013280392995263783,0.09036558970547892,4,36,20,0.11808142066654849,93,0.4824450492518986
T31EEBWF9O,inicialization,0.2276741510562551,0.021553402302399258,0.08486428355017439,22,26,19,0.1311037443352979,74,0.6813149850629513
B32RETM7GK,inicialization,0.25383786916444184,0.014544704440731727,0.8368118321219999,44,9,13,0.015587535473152309,146,0.9763302380299343
IUUAVPBU7B,inicialization,0.25587619729828504,0.01804734576561537,0.6867975916586689,59,9,6,0.05591111814328815,88,0.7473761074971401
50PJAS5EZD,inicialization,0.22756775670004015,0.019056540882135577,0.37582279910798877,36,9,13,0.13661415350011835,193,0.5104841027950271
JIVQPKVNP4,inicialization,0.23465682036419278,0.013970948841491818,0.8789842483576544,40,33,14,0.0372223959852486,135,0.47429379078602396
K6TSE3OPFX,inicialization,0.23205072300445262,0.012132881796783963,0.6820606936928291,44,16,16,0.11387510319311164,97,0.3165710817060743
ZNB4TSHSIB,inicialization,0.26204069903834004,0.012302959349415794,0.8259570806288543,52,18,18,0.04326733695451969,76,0.3764514222422096
VZPS9QTGSX,inicialization,0.23480457911704133,0.018220838530147443,0.5731582049383666,14,32,16,0.08935172885804696,132,0.2663006834463147
CRY3JFZC3Q,inicialization,0.24004392499392357,0.014286172899883744,0.07470563872556024,6,29,18,0.0961241123441913,161,0.33818126447852304
VP1OTE1SAV,inicialization,0.23367325264562389,0.01919827217599543,0.9764317703138734,49,22,18,0.12543965307409277,179,0.10778946015828135
U6RKGW6ORR,inicialization,0.27410074409066254,0.015405337839591592,0.4846428862068849,11,39,16,0.018441767153236442,160,0.47170902875683196
UAEBKRZJKI,inicialization,0.22532789282794807,0.01853947780043961,0.18858244529200252,43,39,15,0.14703894491235725,65,0.9139663253435942
RCO1XKOCTA,inicialization,0.22748492110853769,0.01517856776941582,0.6828272334940099,53,20,20,0.1245547834098623,58,0.8759359329134788
ITY9M3UUUL,inicialization,0.2360928543991272,0.019226618434767404,0.18892568775686225,16,2,7,0.1861431832938473,96,0.17507847520304456
ZWMK1UCN86,inicialization,0.33117898614382435,0.01204442780856781,0.29725751086457675,3,16,17,0.032141956579694986,94,0.5970453388500637
HNXDWELSSE,inicialization,0.26507167058337666,0.018649447623627254,0.1921038499929919,53,4,4,0.09397138318323804,102,0.15556596550708102
6OJSL5OF89,inicialization,0.3336851671037041,0.012302959349415794,0.7353835069624592,14,18,2,0.024805795900988845,85,0.41972190377998597
ID7YH9L1V4,inicialization,0.23025983153145702,0.013914256323947875,0.19391609728383652,27,29,14,0.11728558348734874,87,0.4457479916966379
W5V8AQSKYP,inicialization,0.24875316690406668,0.021121377997019207,0.730933293737716,58,5,14,0.17093829613527825,63,0.15760946778939663
P1JT9ZMQ01,inicialization,0.2171731843960415,0.016297732709123672,0.058659092127125834,14,20,13,0.13091817903771819,165,0.8847577990824663
WWH1M5Q8BT,inicialization,0.22402962562105144,0.014374626888099894,0.7210347453481804,35,18,20,0.1640359436620439,109,0.6015153353052941
GJCR7OM55I,inicialization,0.22429532025221421,0.011530779938772079,0.15884398828976387,37,13,4,0.18473734248865958,124,0.6809066767699312
QMZIUPD4Z4,inicialization,0.23456997291090487,0.01371241730064384,0.6477123512429922,7,17,17,0.14445395657227278,151,0.6378597830085825
K2014Q9R22,inicialization,0.22713249632793697,0.015723977109883762,0.7031813206460606,62,9,9,0.11259885079403224,173,0.3191669266260165
NAK76KF86Q,inicialization,0.23616744288394886,0.01819249227137547,0.4232051813324338,30,9,15,0.03934954267908141,116,0.9501369436093909
L9GNWGVKGI,inicialization,0.34543073675902003,0.015426853674563094,0.2109571166454235,43,10,18,0.04018886525415357,84,0.1399595733610889
N3KETVFVLU,inicialization,0.22784961554356764,0.015578830604123663,0.14800251492557615,18,18,5,0.06875741122146681,190,0.6149574247533344
4U7VE577YL,inicialization,0.22828726812333822,0.021610094819943197,0.969611961503275,10,25,17,0.1992107909194122,64,0.528724271889072
1VD6Y9ETBB,inicialization,0.23885749633602982,0.017703775448451475,0.8938906386084148,12,11,7,0.1202185302966278,128,0.14361635837450834
ZPI1QIHD3X,inicialization,0.2289099668010497,0.023246322841347016,0.7663033010531388,25,31,5,0.09644092537008929,135,0.29236330948699757
1K87SUHNWX,inicialization,0.22305988735209192,0.015150221510643845,0.6186910314767042,21,11,12,0.18886602560115429,133,0.6853905285965293
FUKNBMTT8J,inicialization,0.22214206588325458,0.012851783901783972,0.9832713690413846,25,26,5,0.15768508478965854,157,0.33610756837916733
0X0MSZSIJJ,inicialization,0.22960408800892262,0.02184369531391945,0.8951455413188328,47,31,18,0.1409040293629292,171,0.6653538151247481
428OFKGX1W,inicialization,0.23710884010839417,0.018164146012603494,0.11739548738769479,7,10,13,0.17827348419841074,74,0.9958643567402428
QXM37FS26A,inicialization,0.2292731557048464,0.019428457458071445,0.38849449253787094,59,37,8,0.09072130493444637,99,0.5924328222453394
FHAF7M08NU,inicialization,0.24404579235157464,0.015663869380439576,0.8206769627649297,26,13,16,0.03962462458900777,122,0.3897047745264701
TJ80264CVS,inicialization,0.23828784609578046,0.021064685479475258,0.9207074097205149,5,23,4,0.14537392952868802,195,0.13705612951993623
0P0CK61HEI,inicialization,0.23563716217679542,0.018507716329767398,0.48462791190156673,14,33,7,0.05517376006561748,183,0.28136248446651924
JEZ6KG8Y9X,inicialization,0.2784105685892151,0.016467810261755506,0.5236840018662016,13,8,10,0.05546983544061495,52,0.9061375069937333
BFTAE7CQ38,inicialization,0.31762189137812336,0.01583053172117117,0.036305523081931135,19,2,15,0.051059761267197794,84,0.12042435911077004
1AF3MVUUI7,inicialization,0.23362835839220397,0.015320299063275679,0.8138921942845491,10,26,20,0.07560335221352907,198,0.3153442742763308
LUIJJE4FBN,inicialization,0.2272349552010574,0.013942602582719843,0.990483727690738,45,24,19,0.05939743493117103,137,0.6382302791895831
2NBGF8GV06,inicialization,0.2289571442106203,0.01196280424415213,0.09286105484142682,12,22,9,0.19623952723670457,117,0.6495301254313813
UAOY358Y8T,inicialization,0.2608452500734819,0.018564408847311337,0.9783091152608102,25,29,9,0.08259533834875588,119,0.1657103973756635
TU3J3A0CGG,inicialization,0.2246255411109782,0.020090667045527512,0.2605458244243941,48,36,14,0.11651895004518602,144,0.4181720581238568
B8VWGPJH1P,inicialization,0.22862951973566636,0.022158919372311375,0.37505006536639796,45,30,15,0.09993331752060157,157,0.8469930446696876
W8VEB9BK7N,inicialization,0.22627064034841504,0.01963029648137548,0.7961736147108834,49,13,19,0.10103444661797786,107,0.8222466869655565
6T3J92JJR5,inicialization,0.23313536183681216,0.014774889722807744,0.6683856305308851,48,14,18,0.025895978477126665,175,0.5220580381136213
5H7L82M4VP,inicialization,0.2251506426009009,0.01802241471874364,0.9128019689217045,32,16,18,0.1940881434451784,134,0.5842514157246822
R5M2P2FOGA,inicialization,0.2503938214392507,0.014831582240351686,0.8605604580041901,10,18,17,0.046520079312944024,147,0.9008620290831799
DA6VXHMY9O,inicialization,0.22758629190700952,0.016556264249971656,0.4467903667770403,29,33,10,0.16663308294754547,66,0.4679696332392481
FDQ87QJWO6,inicialization,0.3987533039746718,0.009682467258363513,0.7121498262199503,41,35,3,0.020292720598832588,98,0.20346308817382758
QVKRE7DWT1,inicialization,0.23473031436898018,0.025573106708978863,0.8853809590212569,4,16,5,0.19457680198079774,171,0.1422267184325634
PQY1YL21RR,inicialization,0.22662418359723724,0.012766745125468056,0.7978223894137861,28,16,10,0.12834352903311916,198,0.8368309166976132
VBT5NEWPX9,inicialization,0.23473995501531408,0.0176221518840358,0.39690254136832026,32,5,10,0.18576137751694477,179,0.9867669497587152
Y919WJO1AN,inicialization,0.29200330977650646,0.012101120326111756,0.8481035822525076,7,9,3,0.03738913046162188,153,0.4410582596572711
OCGSV9BD6E,inicialization,0.26962490999732147,0.01669799554383151,0.5909438964241884,14,12,15,0.020061568104642574,145,0.6348470546839673
AEQ0I4VW9E,inicialization,0.2276950533589196,0.017933960730527485,0.5942534664004636,32,4,9,0.07441484558976745,113,0.46493477506205505
ZPQQHLJLD0,inicialization,0.2323475494213061,0.013914256323947875,0.8433739745341859,25,37,16,0.15138460272519944,53,0.3394903900600301
BSPG6Y7SRE,inicialization,0.24893880772858612,0.01460139695827567,0.40830599831286285,34,27,6,0.05627470006549894,92,0.9838032851296855
41B4XOKADD,inicialization,0.22907566887253827,0.01919827217599543,0.28887601483542713,38,3,15,0.0448228733228234,199,0.8568563989941694
7F5WA7805U,inicialization,0.2980378122183237,0.013595617053655713,0.3524928622256871,7,34,14,0.04011028177361602,68,0.49706049912770955
JXXVYTVNN6,inicialization,0.2265161393486652,0.010755185316228127,0.40443119212537815,42,23,19,0.08335269237781487,187,0.3107698978642782
2ZDBM08XAY,inicialization,0.26672931183748083,0.0133654317715797,0.8587663942362335,21,3,5,0.03627769750121569,132,0.5153098133914663
I5W346B69V,inicialization,0.26634100906863145,0.017473590166375463,0.6486034622829823,24,10,11,0.01920093854752307,107,0.8520526559786747
0UEVOWDQPK,inicialization,0.25949003811407034,0.015720561897983522,0.9602261171547573,47,25,18,0.048157594756185834,188,0.1228154729655663
5QKBUL867T,inicialization,0.22227429766087214,0.017650498142807766,0.6780039752067264,30,36,19,0.14867948993899827,191,0.858074287682414
OE6J2UEYMG,inicialization,0.22581233223248665,0.016584610508743623,0.6026338883964739,11,10,16,0.15180964190477267,108,0.5724894846405434
I3ULTZ3S4Z,inicialization,0.2301382780949306,0.012996930407544065,0.5261450715358434,51,21,15,0.19655396524275018,104,0.46163766866591893
3DGMXNFCKE,inicialization,0.232295881959658,0.017933960730527485,0.13166990021178304,36,26,12,0.0317197833133265,196,0.8938534972873514
ZO4ZUEHW4W,inicialization,0.22999710662416428,0.02103633922070329,0.3986903612631968,9,11,14,0.17478786693589343,136,0.5805470920813363
47BHKAI1IL,inicialization,0.22665648646953185,0.024655780792575056,0.6660682644369555,15,29,11,0.19819936998551543,75,0.9508616381218269
WQYZFZYYDQ,inicialization,0.22582865527021057,0.020377544845147463,0.3453787205296581,37,30,14,0.08292272985137587,163,0.9522063363686789
YOS9OD0S7K,inicialization,0.22150451331407328,0.00909061103605234,0.3821053037986788,20,7,7,0.19128685519539465,114,0.908581262795468
110X3FMF5V,inicialization,0.29956290386705486,0.011010301645175875,0.2463133085514171,22,28,3,0.03571920262171076,97,0.4754842273876906
YWB7TGZ5NN,inicialization,0.2506420571477841,0.015320299063275679,0.9193274072360236,36,35,2,0.10746931881424614,170,0.602306047485025
AXQ7O8L1PL,inicialization,0.23664613006000035,0.016152586203363573,0.7499196599464901,21,36,17,0.05667647926364891,109,0.5018777088754405
PSGNFFT5WB,inicialization,0.24686542546299284,0.018164146012603494,0.27952146759484586,3,15,16,0.19246483684293791,147,0.6251170541437051
H28IXLG00O,inicialization,0.22634012754512367,0.018135799753831526,0.9283699833339424,22,34,20,0.12580188439315704,52,0.9725859385527544
G8IBRW63FT,inicialization,0.22172973723828004,0.01916992591722346,0.06703856551033616,57,36,4,0.19551915763569638,125,0.5581600847395475
V94257C9S9,inicialization,0.23803884191643354,0.018422677553451478,0.9532354002301759,8,25,11,0.18007175111589463,69,0.6124977251066217
H231JUFZNC,inicialization,0.22819971775356573,0.021351563279095213,0.989069738764871,28,4,7,0.08009812169800867,183,0.25565318673754567
H0HKQRVHTG,inicialization,0.22890210418007828,0.023394884559007352,0.853463885438547,50,14,17,0.15565384351894007,169,0.8807786916752625
MCZ9THF0FX,inicialization,0.2258371471600359,0.011559126197544053,0.7954730816453186,18,15,10,0.11157742728016921,134,0.5917762940655708
Y872ANBLGG,inicialization,0.22997690072878396,0.013425539501023875,0.5279572306441241,7,35,19,0.16338419044277905,109,0.33914481721432177
LWJ9FIJFF2,inicialization,0.2242649989726867,0.013857563806403926,0.6553629096570355,25,27,7,0.18485688075333284,119,0.2806843337013412
AL3B65YLEC,inicialization,0.2589285785320139,0.014888274757895632,0.4884016977914798,34,31,12,0.014934883383006085,160,0.5715244688290454
ZEFILBPP6H,inicialization,0.2620338691874521,0.016152586203363573,0.6138051312133779,61,16,2,0.1367051370311028,137,0.8432088560874753
YS84FKUOE8,inicialization,0.2297648182482307,0.015061767522427695,0.6182975241213109,15,13,10,0.16064795797933057,85,0.4160302550338737
J0WO2DW700,crossover,0.30877618825340447,0.018415847129651004,0.18383083765455002,39,28,17,0.03737830211088584,130,0.14140699127026304
X3ZDAUYE7H,crossover,0.3217297383452946,0.018185661847574995,0.14489770898603446,38,17,15,0.03597241404836831,122,0.14080367768790694
F8TRBNBK0W,crossover,0.22447265755803858,0.014087749088479942,0.71158200884619,45,17,16,0.10643854471709231,130,0.6135835858936357
