id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
AK6005CQGI,101,crossover,0.6537629169481989,0.0009053497942386815,0.18495934959349591,56,11,56,0.6514707223229702,0.029863702321724712,0.03272171253822631,56,1,18,18,56,8,5
7MKKF05FQF,101,mutation,0.4338978875508416,0.02339094650205764,0.06131014337037899,771,23,771,0.4249828078611877,0.08263370646766172,0.06954293201788198,771,1,23,6,771,7,5
D85J3XDIEA,101,mutation,0.593571753706111,0.16854320987654325,0.001180223285486448,72,7,72,0.5836077674121166,0.14408426616915426,0.04929951659517118,72,0,7,25,72,2,2
VJR74PVZZ7,101,crossover,0.4320027717992402,0.012065843621399175,0.07554073833143604,668,23,668,0.43061662235655007,0.08119558457711445,0.05603486029604976,668,1,23,6,668,7,5
BHID9VD4XU,101,crossover,0.49076598024880436,0.014485596707818932,0.09254375449532481,437,19,437,0.5011928601924512,0.07682939469320067,0.019822752758184126,437,0,19,14,437,9,6
9JWS42K4U0,101,crossover,0.42727895991672404,0.07093004115226337,0.0,715,22,715,0.4444951259860258,0.05371579601990048,0.10084678617411108,715,0,22,7,715,7,4
VK00YV6B3N,101,crossover,0.5594400299982722,0.001810699588477363,0.12463768115942031,227,14,227,0.5674401229788288,0.0343853648424544,0.02020102483247932,227,0,14,20,344,9,6
XD7N7AN270,101,mutation,0.7148503243244416,0.012576131687242798,0.07500000000000007,58,8,58,0.7141443765151532,1.295605306799244e-05,0.204241948153967,58,0,8,17,358,9,6
B7YSIE47ZP,101,mutation,1.0,0.0,0.03774741679667831,8,3,8,1.0,0.0,0.08750646161798914,8,1,3,35,45,1,0
8UEP963BVY,101,crossover,0.415371800997431,0.15063374485596703,0.00020146520146524516,231,12,231,0.3813957842750656,0.1291329809286899,0.05471743295019149,231,0,12,15,231,4,3
RGC82LSRHS,101,crossover,0.4307557610358915,0.035604938271604936,0.0550546130606554,584,21,584,0.4244751405482985,0.09231187810945271,0.03744535034857621,584,1,21,8,584,7,5
1E27AZCQV1,101,crossover,0.4278329046717265,0.05433744855967079,0.04469257950530037,398,19,398,0.4411354706605757,0.033530265339966836,0.09556786703601106,398,0,19,11,398,7,4
BDPDGAY1QJ,101,crossover,0.4825511333715352,3.2921810699609866e-05,0.06507177033492828,486,19,486,0.5035778117303678,0.08891739220563848,0.015351170568561945,486,0,19,13,486,9,6
5DPZRPHQ39,101,crossover,0.5845371252155627,0.18854320987654327,0.0007974567595236959,44,8,44,0.5576388134848662,0.21179259950248763,0.03960070206230809,44,1,8,31,44,2,3
8NFV34SI8G,101,crossover,0.4227177538071768,0.08327572016460905,7.427213309563196e-05,498,25,498,0.39727015170506685,0.1008369610281924,0.037252493913343177,498,0,25,9,498,6,6
34WW84T8M2,101,crossover,0.9098570650911917,0.011884773662551473,0.035535973533919796,29,5,29,0.9449019660710785,0.003549958540630227,0.08622863357700566,29,1,5,30,34,1,3
NSRYLNGIFP,101,crossover,0.6550468562087628,0.003078189300411517,0.18617614269788174,50,11,50,0.6543271505392915,0.024888577943615254,0.01666666666666672,50,1,17,19,50,8,5
CGGYZTNDTA,101,mutation,0.6237995748031935,0.15323456790123458,0.006690279417552181,31,7,31,0.6143137624975492,0.14694755389718073,0.054668235089095074,31,0,7,25,31,2,1
DLE5S6OM9K,101,mutation,0.4866742976192555,0.05695473251028807,0.0005458515283842669,338,14,338,0.46868764587551626,0.0843957296849088,0.004086021505376292,338,0,14,15,396,8,5
J5OWXOIDPC,101,mutation,0.6555707227540459,0.08534979423868316,0.022029331618750148,40,9,40,0.6244003429151987,0.13203513681592038,0.05787242735304632,40,0,9,31,40,2,1
