id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,fair_param
6AVNG0BOIF,102,inicialization,1.0,1,1,5,3,5,1.0,1,1,5,1,9,19,5,8,7
N36CKPNODW,102,crossover,0.43540090599261927,0.06821663019693655,0.0996132879839724,692,19,692,0.4553606369693147,0.0639659385785907,0.09638922888616891,692,0,19,9,693,7,4
AN2ZPKZ56A,102,inicialization,0.8497565808819509,0.005181306658330729,1,16,4,16,0.8075337576753815,1,0.1875,16,1,4,36,595,9,2
CZEJJNSSIH,102,crossover,0.5205159728984685,0.0665286026883401,0.0088799585169822,432,15,432,0.5315127003694418,0.0029854130451213157,0.14377682403433478,432,1,15,10,501,9,5
8KF11JCSKG,102,mutation,0.6883934736104095,0.01657549234135667,0.28512820512820514,50,7,50,0.7107681143872902,0.014435794724510618,0.11609907120743035,50,0,7,20,165,9,5
3O9O753I0U,102,crossover,0.4779526489746919,0.06962331978743355,0.05880918512497457,661,22,661,0.4830258291275571,0.04479379235633488,0.0844984802431612,661,1,22,10,661,9,5
W0E5G0FSU5,102,mutation,0.5195201396236817,0.04442013129102845,0.09553108808290156,355,19,355,0.5315485340309893,0.04446627868893761,0.06784054781120086,355,0,19,26,483,8,4
ZGAUCF4THQ,102,crossover,0.5994681855655234,0.06548921537980623,0.13556098886172235,72,9,72,0.6172542352848776,0.0688660469100345,0.0923399662895461,72,1,9,28,72,2,7
0GZF1F54OX,102,inicialization,0.9631944376332167,0.002188183807439792,0.13981705151865248,8,3,8,0.9293418779618259,0.004333257753256214,0.10005626941906581,8,1,3,28,121,1,9
6AK9TW5FEP,102,crossover,0.5886056963879314,0.022663332291341043,0.10653833388649192,226,13,226,0.5999334793777589,0.0030106064041518638,0.12464678178963895,226,1,13,27,302,9,5
Y7HBH651JS,102,mutation,0.4742548580108549,0.036323851203501095,0.11960088394830243,661,23,661,0.4592880729801109,0.019348499735469732,0.09997859130807107,661,0,23,11,688,8,5
Z180CES2VR,102,mutation,0.3351302064891106,0.18590184432635198,0.06340707780596333,50,11,50,0.34861679751931773,0.14260700879248234,0.053587711299712404,50,1,14,30,50,4,7
VC4K1T10AX,102,mutation,0.6909166449049138,0.01657549234135667,0.28170478170478164,51,7,51,0.7107681143872902,0.014435794724510618,0.11609907120743035,51,0,7,18,53,9,6
G6ZV4RAWNX,102,mutation,0.5155845584930265,0.07090497030321977,0.0035589410589410564,390,16,390,0.5372907888318905,0.004925301690474407,0.13955700502785706,390,1,16,16,450,9,6
QJQK94BUTX,102,crossover,0.4343563184316216,0.06959987496092529,0.09740473835429331,664,19,664,0.4566692980053576,0.06231577356208903,0.09575511347716442,664,0,19,9,664,7,5
UG0WEEKLME,102,crossover,0.33036503584744126,0.17289778055642388,0.05179329872581406,123,11,123,0.33833221032664706,0.14894313858866803,0.040616950025759824,123,1,11,19,123,4,6
I6AGL7TWJ7,102,crossover,0.9103596972148329,0.0016098780869021612,0.14000050920385976,28,5,28,0.8954584227987545,0.007016350490010814,0.09769156366953718,28,1,5,28,88,1,8
OHCAXQBDB7,102,mutation,0.5639799520940609,0.06770865895592373,0.0702614379084967,90,10,90,0.6017512330951786,0.02412264127176076,0.05085348506401144,90,0,10,17,90,8,6
AG83A3CK3P,102,crossover,0.5931388976803844,0.02922788371366053,0.051574118019300785,198,12,198,0.6195924194779723,0.009434912956944541,0.17995529061102833,198,1,12,20,198,9,7
DZARDRSAJJ,102,crossover,0.5125317111801222,0.07170990934667083,0.0028436018957346265,432,17,432,0.5385124761059459,0.015582092560401078,0.12362068965517237,432,1,17,15,436,9,6
WECZGE08ZS,102,crossover,0.4425939449927285,0.06718505783057208,0.08673155737704918,586,24,586,0.46030319706456846,0.021124631547124184,0.07210019168004972,586,1,24,12,792,7,3
POE1AAIINS,102,crossover,0.5221057868173518,0.047991559862457026,0.08302169035153328,354,18,354,0.5319920365911894,0.05017257450935933,0.06901301415408001,354,0,18,25,498,8,4
IYX1LPN9FL,102,mutation,0.7771955029422795,0.010362613316661457,0.28378378378378377,21,5,21,0.7674993741662988,0.009762426624341822,0.02657004830917875,21,1,5,15,21,8,6
A0V554HWCB,102,mutation,0.5901882253119569,0.06387933729290407,0.13596557451306052,81,9,81,0.6101898513994897,0.06570428035169928,0.09350722495027891,81,1,9,28,81,2,8
QM4LWA3YS1,102,crossover,0.3351302064891106,0.18590184432635198,0.06340707780596333,50,11,50,0.34861679751931773,0.14260700879248234,0.053587711299712404,50,1,13,30,50,4,6
YSXNX7P8Y2,102,crossover,0.43595126040915577,0.061652078774617064,0.10778443113772451,655,20,655,0.4559305747518977,0.05482074925049757,0.10275548571749255,655,0,20,9,655,7,4
VPOP8LNH4G,102,mutation,0.5857085739714073,0.04016880275085964,0.0304347826086957,213,12,213,0.6137614258819326,0.01617413649761923,0.2308244585377528,213,1,12,17,213,9,6
ONYH1ZITGR,102,crossover,0.6867929679747875,0.0007267896217567626,0.14130159235481032,74,7,74,0.6771787951504937,0.01893280931146546,0.10115273958651594,74,0,7,17,287,1,6
XR0OGY7UBG,102,mutation,0.5236107365411553,0.04499843701156611,0.08933111247479619,291,16,291,0.5339996923590027,0.050449701458695484,0.0650522317188984,291,0,16,26,291,8,5
Z6Z36ZH89Z,102,crossover,0.7637459809553702,0.011167552360112534,0.3674418604651163,25,5,25,0.7625147238263887,0.01725745093593329,0.12888888888888883,25,0,5,18,118,9,4
Z68QO0D5I0,102,mutation,0.33827334546317456,0.18648015004688967,0.0540720674234606,51,11,51,0.350638685074102,0.14109540725064873,0.05688324759561614,51,1,11,20,51,4,6
A56BB5GBYB,102,crossover,0.6527104165070197,0.01899030947170991,0.17982017982017984,67,8,67,0.6922689077567759,0.01161413851308795,0.1315453384418902,67,0,8,25,194,9,5
9CST1JZHZM,102,mutation,0.5158415374012091,0.07010003125976867,0.006796116504854344,365,16,365,0.536497345760691,0.004169500919557603,0.14022532089758977,365,1,16,16,365,9,6
3K423CW0T4,102,mutation,0.44813404941146684,0.043794935917474215,0.1265201621506294,656,22,656,0.4557808940280854,0.03921346333106593,0.10685593034316243,656,0,22,10,656,7,4
9FNI7WB6NA,102,crossover,0.8496100447902406,0.008401062832135042,0.14177202018625468,46,6,46,0.8662699651104946,0.0080492782102638,0.09751688311688311,46,1,6,28,85,1,8
U0J5ZP2TQM,102,mutation,0.6109958195472264,0.017255392310096908,0.14619883040935666,138,11,138,0.6459727790672586,0.031138991761771602,0.0017297712857966552,138,0,11,28,682,9,4
4Y01HP91AN,102,crossover,0.3351302064891106,0.18590184432635198,0.06340707780596333,50,11,50,0.34861679751931773,0.14260700879248234,0.053587711299712404,50,1,15,29,50,4,6
11BH7U4NXP,102,crossover,0.4343563184316216,0.06959987496092529,0.09740473835429331,664,19,664,0.4566692980053576,0.06231577356208903,0.09575511347716442,664,0,19,9,664,7,4
2HS7KRAEWV,102,mutation,0.586019720411115,0.03659737417943107,0.053093525179856105,222,12,222,0.6120588647599126,0.01782430151412087,0.2279411764705882,222,1,12,15,222,9,6
U2A5B0FUPW,102,crossover,0.5963511594544455,0.06687246014379489,0.13511965441880924,75,9,75,0.613796841561773,0.06811024613911776,0.09360808148376543,75,1,9,28,75,2,7
OKD9YDL9JM,102,crossover,0.4361563168523269,0.06280869021569238,0.09660965335228133,576,16,576,0.45532639117761453,0.0712594160179377,0.07714939522719844,576,0,16,9,576,7,4
84QZVTFNAU,102,crossover,0.5224838859809793,0.06446545795561114,0.00679059502588919,292,14,292,0.5671518235232091,0.01840374877182374,0.08909830798886276,292,1,14,15,292,8,5
RWXPFZER9R,102,crossover,0.7446496678339611,0.015543919974992184,0.26,16,5,16,0.7626351830155608,0.01890761595243494,0.16000000000000003,16,1,8,18,16,8,7
EK48RCTPEO,102,crossover,0.6818424122426301,0.01956861519224758,0.01114827201783719,82,8,82,0.7084173802318476,0.0006802206938251107,0.11039484286865431,82,1,8,33,529,8,5
LU90B36PK8,102,crossover,0.3388344674021817,0.17518755861206625,0.06838916643679571,45,7,45,0.34959110754883316,0.13827375103922607,0.059628750635701055,45,1,13,27,45,4,6
79G6E6CBV0,102,crossover,0.551076637287417,0.03521412941544233,0.08805031446540879,316,18,316,0.570398756943734,0.008301211800569364,0.12857860371672536,316,1,18,29,631,9,6
IPS11D6V6O,102,mutation,0.48353724718572955,0.061902156924038776,0.07729298615998126,506,19,506,0.4714700195698399,0.03757589499407957,0.07255787690570303,506,0,19,12,506,8,5
4R8DJJ1GJO,102,crossover,0.33827334546317456,0.18648015004688967,0.0540720674234606,51,11,51,0.350638685074102,0.14109540725064873,0.05688324759561614,51,1,13,26,51,4,6
BUTN0QLEA3,102,crossover,0.4486471745345909,0.04598311972491406,0.1246927585554925,663,22,663,0.4557808940280854,0.03921346333106593,0.10685593034316243,663,0,22,10,663,7,4
